sid_A,sid_B,concept_idx,concept,shift_B_fwd,shift_A_fwd,shift_A_bwd,shift_B_bwd,leakage_fwd,leakage_bwd,leakage_sym,n_A,n_B,part
8,26,0,beak_0,-7.267061397087105e-10,0.0002227187214884907,-7.001205171164315e-10,-5.101561691844836e-05,-0.0002227194481946304,5.101491679793124e-05,-8.585226569834958e-05,10,10,beak
8,27,0,beak_0,-2.929610443125341e-10,4.767179416376166e-05,-4.942353193371218e-09,3.2466650736751035e-05,-4.767208712480597e-05,-3.2471593089944406e-05,-4.007184010737519e-05,10,10,beak
8,29,0,beak_0,2.5110634851444047e-06,-0.0047199903056025505,2.4315252176165814e-06,0.0027063251473009586,0.004722501369087695,-0.002703893622083342,0.0010093038735021764,10,10,beak
8,30,0,beak_0,-1.6307421191186222e-08,0.0001832604466471821,-4.042897217004793e-08,-7.686614844715223e-05,-0.0001832767540683733,7.682571947498218e-05,-5.322551729669556e-05,10,10,beak
8,38,0,beak_0,1.1004442690421001e-08,-0.0026311695110052824,2.529028009234935e-08,0.004052686505019665,0.002631180515447973,-0.004052661214739572,-0.0007107403496457998,10,10,beak
8,39,0,beak_0,-3.681862037474559e-10,0.00022154449834488332,-9.586051419319119e-08,-0.0020001144148409367,-0.00022154486653108707,0.0020000185543267435,0.0008892368438978282,10,10,beak
8,46,0,beak_0,1.3299548299983144e-05,-0.001699513173662126,6.34962771073333e-06,0.0010730482172220945,0.0017128127219621092,-0.0010666985895113612,0.000323057066225374,10,10,beak
8,48,0,beak_0,2.1276725874486146e-06,-0.001895904541015625,0.0001818589516915381,0.006737946067005396,0.0018980322136030736,-0.006556087115313858,-0.002329027450855392,10,10,beak
10,17,0,beak_0,4.383609919500486e-08,6.574988219654188e-05,4.846624435117519e-08,-2.338290141778998e-05,-6.570604609734687e-05,2.3431367662141156e-05,-2.1137339217602857e-05,10,10,beak
10,18,0,beak_0,-1.7964740806064583e-09,-0.008445560932159424,6.760119930504516e-08,0.08406499773263931,0.008445559135685343,-0.08406493013144001,-0.03780968549787733,10,10,beak
10,21,0,beak_0,1.5739820810267702e-05,-0.00583642115816474,0.00010528011625865474,0.01568933203816414,0.005852160978975007,-0.015584051921905484,-0.004865945471465238,10,10,beak
10,24,0,beak_0,0.00017545410082675517,-0.0004555106279440224,0.00010471251152921468,-0.00019573568715713918,0.0006309647287707776,0.00030044819868635386,0.0004657064637285657,10,10,beak
10,25,0,beak_0,4.3181835280847736e-06,-0.0004848420503549278,-3.323548298794776e-06,0.00027254820452071726,0.0004891602338830126,-0.00027587175281951204,0.00010664424053175026,10,10,beak
10,26,0,beak_0,-1.0059366672976466e-09,6.039738582330756e-05,-2.6636257088874515e-10,-7.289648237929214e-06,-6.0398391759974857e-05,7.289381875358325e-06,-2.6554504942308266e-05,10,10,beak
10,27,0,beak_0,4.7601147343812045e-06,-0.00019863247871398926,4.6726663640583865e-06,-1.7017126083374023e-05,0.00020339259344837046,2.168979244743241e-05,0.00011254119294790144,10,10,beak
10,29,0,beak_0,5.5175696900278126e-08,-0.0039532361552119255,8.21424919195124e-08,0.002572679426521063,0.003953291330908826,-0.0025725972840291433,0.0006903470234398412,10,10,beak
10,30,0,beak_0,2.8230715543031693e-09,-5.674362000718247e-06,-1.8867467588279396e-08,1.76429750808893e-06,5.67718507227255e-06,-1.7831649756772094e-06,1.9470100482976704e-06,10,10,beak
10,38,0,beak_0,1.7143172437172893e-09,-0.0026678144931793213,4.221557148298416e-08,0.004530274774879217,0.002667816207496565,-0.004530232559307734,-0.0009312081759055846,10,10,beak
10,39,0,beak_0,-2.6570887157184586e-10,5.820989463245496e-05,-2.476772351656109e-07,-0.0003014802932739258,-5.821016034132653e-05,0.00030123261603876017,0.00012151122784871682,10,10,beak
10,46,0,beak_0,4.5616744159815426e-07,-0.0016257346142083406,4.7191025487336447e-07,0.0013000800972804427,0.0016261907816499388,-0.0012996081870255694,0.00016329129731218472,10,10,beak
10,48,0,beak_0,3.9040051547090115e-07,-0.0017663121689110994,7.3240748861280736e-06,0.006802339106798172,0.0017667025694265703,-0.006795015031912044,-0.002514156231242737,10,10,beak
17,18,0,beak_0,3.145091795886401e-07,-0.0031456768047064543,2.692822818062268e-06,0.08444051444530487,0.003145991313886043,-0.08443782162248681,-0.04064591515430038,10,10,beak
17,21,0,beak_0,1.7076453673325886e-07,-0.002200609538704157,2.6610445047481335e-07,0.015720605850219727,0.00220078030324089,-0.015720339745769252,-0.006759779721264181,10,10,beak
17,24,0,beak_0,0.00010261112038278952,-0.00019409060769248754,0.00020854496688116342,-0.00027468203916214406,0.00029670172807527706,0.0004832270060433075,0.00038996436705929227,10,10,beak
17,25,0,beak_0,1.2453073017226757e-09,-0.00020700693130493164,4.2020133150799666e-08,0.00029475093469955027,0.00020700817661223336,-0.00029470891456639947,-4.3850368977083054e-05,10,10,beak
17,26,0,beak_0,1.2887175770970316e-08,-2.1994114831613842e-06,3.100649292875346e-09,7.808208692949847e-07,2.2122986589323546e-06,-7.777202200021094e-07,7.172892194651226e-07,10,10,beak
17,27,0,beak_0,8.849480082062655e-07,-9.98377799987793e-05,2.00957720153383e-06,-2.9426813853206113e-05,0.00010072272800698556,3.143639105473994e-05,6.607955953086275e-05,10,10,beak
17,29,0,beak_0,2.793684188873158e-06,-0.0014572739601135254,4.817748958885204e-06,0.0025325119495391846,0.0014600676443023985,-0.0025276942005802994,-0.0005338132781389504,10,10,beak
17,30,0,beak_0,1.3881844562746437e-09,-2.746581958490424e-05,5.34708999300193e-10,1.6576052075834014e-05,2.7467207769360513e-05,-1.6575517366834713e-05,5.4458452012629e-06,10,10,beak
17,38,0,beak_0,5.667973645984148e-09,-0.0009974479908123612,5.662520763394241e-08,0.004617661237716675,0.0009974536587860072,-0.004617604612509041,-0.0018100754768615168,10,10,beak
17,39,0,beak_0,5.144102033227682e-08,-3.051757857974735e-06,1.4060065950616263e-05,2.0977855456294492e-05,3.103198878307012e-06,-6.917789505678229e-06,-1.9072953136856086e-06,10,10,beak
17,46,0,beak_0,9.336834416728834e-09,-0.000614297401625663,2.7044695372069327e-08,0.001347813755273819,0.0006143067384600798,-0.001347786710578447,-0.00036673998605918356,10,10,beak
17,48,0,beak_0,1.5928957708410962e-08,-0.0006655215984210372,1.6512353795405943e-07,0.006811303552240133,0.0006655375273787456,-0.006811138428702179,-0.003072800450661717,10,10,beak
18,21,0,beak_0,-1.134747776632139e-06,0.03190258890390396,4.879566750659592e-10,0.009903895668685436,-0.03190372365168059,-0.009903895180728761,-0.020903809416204677,10,10,beak
18,24,0,beak_0,1.6487410547938453e-08,0.08054377138614655,-6.775781002943404e-08,0.002440494252368808,-0.080543754898736,-0.0024405620101788372,-0.04149215845445742,10,10,beak
18,25,0,beak_0,-1.0624375823553578e-09,0.08057008683681488,-1.1642280384194237e-07,-0.007788282819092274,-0.08057008789925246,0.007788166396288432,-0.036390960751482015,10,10,beak
18,26,0,beak_0,1.0171057596153332e-07,0.08440715074539185,-6.403070074156858e-09,-0.0020108758471906185,-0.08440704903481588,0.0020108694441205444,-0.04119808979534767,10,10,beak
18,27,0,beak_0,3.6643342582465266e-07,0.08263450115919113,-4.649444349524856e-07,-0.0005289316177368164,-0.08263413472576531,0.0005284666733018639,-0.04105283402623172,10,10,beak
18,29,0,beak_0,0.00115287268999964,0.046262286603450775,-0.001424131914973259,-0.005445510149002075,-0.045109413913451135,0.004021378234028816,-0.02054401783971116,10,10,beak
18,30,0,beak_0,-2.1701721664157958e-07,0.08399217575788498,-1.366623200738104e-05,-0.0029842020012438297,-0.08399239277510162,0.0029705357692364487,-0.040510928502932586,10,10,beak
18,38,0,beak_0,-7.518509050896682e-07,0.060256171971559525,-3.600327502795153e-08,-0.01816079579293728,-0.060256923822464614,0.01816075978966225,-0.02104808201640118,10,10,beak
18,39,0,beak_0,6.777304406568874e-07,0.08439409732818604,-5.45747116120765e-06,-0.05800805240869522,-0.08439341959774538,0.05800259493753401,-0.013195412330105682,10,10,beak
18,46,0,beak_0,1.5126870493986644e-05,0.06880098581314087,-0.0004118506913073361,-0.004073998425155878,-0.06878585894264688,0.003662147733848542,-0.03256185560439917,10,10,beak
18,48,0,beak_0,7.330911557801301e-06,0.06743178516626358,8.284507202915847e-05,0.002367700682953,-0.06742445425470578,-0.0022848556109238416,-0.03485465493281481,10,10,beak
21,24,0,beak_0,-5.131747684572474e-07,0.015415835194289684,-1.4402430679183453e-06,0.0015813231002539396,-0.015416348369058142,-0.001582763343321858,-0.00849955585619,10,10,beak
21,25,0,beak_0,-2.1408122563570942e-07,0.015411222353577614,-2.7634207526716636e-06,-0.005421632435172796,-0.01541143643480325,0.005418869014420125,-0.0049962837101915625,10,10,beak
21,26,0,beak_0,1.6139732679221197e-06,0.01571781001985073,3.1231121511154925e-07,-0.001411485718563199,-0.01571619604658281,0.0014117980297783106,-0.007152199008402249,10,10,beak
21,27,0,beak_0,-6.830209258623654e-06,0.015574532561004162,-1.3296497854753397e-05,-0.00039299725904129446,-0.015581362770262785,0.00037970076118654106,-0.007600831004538122,10,10,beak
21,29,0,beak_0,6.8382179918557995e-09,0.013039911165833473,4.613991855251243e-09,-0.0031591951847076416,-0.013039904327615481,0.003159199798699497,-0.004940352264457992,10,10,beak
21,30,0,beak_0,-8.989886057797492e-10,0.015683447942137718,-2.7420233550401463e-07,-0.002060753060504794,-0.015683448841126324,0.00206047885816929,-0.006811484991478517,10,10,beak
21,38,0,beak_0,8.888550695473896e-08,0.0139693021774292,-1.3903081708122045e-06,-0.011159330606460571,-0.013969213291922244,0.011157940298289759,-0.0014056364968162427,10,10,beak
21,39,0,beak_0,1.0817032489285339e-05,0.01571669615805149,-0.0002099213161272928,-0.038775354623794556,-0.015705879125562205,0.03856543330766726,0.011429777091052529,10,10,beak
21,46,0,beak_0,2.8576085497888926e-08,0.01461001019924879,-1.4861879726879579e-08,-0.0024338685907423496,-0.014609981623163293,0.0024338537288626227,-0.006088063947150335,10,10,beak
21,48,0,beak_0,1.3594251058179907e-08,0.014515513554215431,4.497264782798993e-08,0.003798926714807749,-0.014515499959964373,-0.003798881742159921,-0.009157190851062147,10,10,beak
24,25,0,beak_0,1.7924757855780626e-07,0.0003134965954814106,-1.9236468062899803e-07,2.9367209208430722e-05,-0.0003133173479028528,-2.955957388905972e-05,-0.00017143846089595627,10,10,beak
24,26,0,beak_0,5.881016932107741e-06,-0.0002677738666534424,1.131818862631917e-06,-8.309483382618055e-05,0.0002736548835855501,8.422665268881246e-05,0.0001789407681371813,10,10,beak
24,27,0,beak_0,1.0169969755224884e-07,1.9764900571317412e-05,-2.60370147664446e-09,3.248453140258789e-05,-1.9663200873765163e-05,-3.2487135104064535e-05,-2.607516798891485e-05,10,10,beak
24,29,0,beak_0,1.6402046298935602e-07,0.0018105566268786788,1.1475282057915592e-08,0.0026274442207068205,-0.0018103926064156894,-0.0026274327454247626,-0.002218912675920226,10,10,beak
24,30,0,beak_0,7.85315918960805e-08,-0.00018406510935164988,9.247196786077438e-09,-0.00013110041618347168,0.00018414364094354596,0.00013110966338025776,0.00015762665216190186,10,10,beak
24,38,0,beak_0,-2.026875778327053e-09,0.0015561223262920976,-2.401243932581565e-07,0.0036825775168836117,-0.001556124353167876,-0.00368281764127687,-0.002619470997222373,10,10,beak
24,39,0,beak_0,4.777365347763407e-08,-0.00026479363441467285,7.40295035939198e-07,-0.003168705152347684,0.0002648414080681505,0.003169445447383623,0.0017171434277258868,10,10,beak
24,46,0,beak_0,-9.233335731551051e-07,0.0007127523422241211,-5.837507544015352e-08,0.0009707502904348075,-0.0007136756757972762,-0.0009708086655102477,-0.0008422421706537619,10,10,beak
24,48,0,beak_0,-1.4076030652176996e-07,0.0007772803073748946,2.2104131858213805e-06,0.0066570984199643135,-0.0007774210676814164,-0.006654888006778492,-0.0037161545372299543,10,10,beak
25,26,0,beak_0,3.112913020686392e-07,0.0002927422465290874,3.1246889875546913e-07,-8.280873589683324e-05,-0.0002924309552270188,8.312120479558871e-05,-0.00010465487521571504,10,10,beak
25,27,0,beak_0,4.81662596030219e-07,0.0001786649227142334,-7.468042895197868e-08,5.127787517267279e-05,-0.00017818326011820318,-5.135255560162477e-05,-0.00011476790785991398,10,10,beak
25,29,0,beak_0,6.960551957035932e-08,-0.0027924119494855404,1.8526428169352016e-09,0.0027199089527130127,0.0027924815550051107,-0.0027199071000701958,3.6287227467457495e-05,10,10,beak
25,30,0,beak_0,3.443215916831832e-07,0.0002678513410501182,8.645845923638262e-07,-0.0001324236363871023,-0.000267507019458435,0.00013328822097946613,-6.710939923948445e-05,10,10,beak
25,38,0,beak_0,-4.419541255629156e-06,-0.001539081335067749,-9.868561392067932e-06,0.003696531057357788,0.0015346617938121199,-0.003706399618749856,-0.001085868912468868,10,10,beak
25,39,0,beak_0,1.9855803667923055e-09,0.00029203295707702637,2.4519795971400526e-08,-0.0031976611353456974,-0.0002920309714966596,0.003197685655141669,0.0014528273418225046,10,10,beak
25,46,0,beak_0,-1.3444190472000628e-06,-0.0009274959447793663,-1.8740205831591084e-08,0.0009385027224197984,0.0009261515257321662,-0.00093852146262563,-6.184968446731887e-06,10,10,beak
25,48,0,beak_0,-2.7759034537666594e-07,-0.0010450184345245361,5.537360152629844e-07,0.0066752261482179165,0.0010447408441791595,-0.0066746724122026535,-0.002814965784011747,10,10,beak
26,27,0,beak_0,2.283704816363752e-07,-3.8295984268188477e-05,5.992493470330373e-07,-2.8306245440035127e-05,3.852435474982485e-05,2.8905494787068164e-05,3.371492476844651e-05,10,10,beak
26,29,0,beak_0,1.1994542248316975e-08,-0.0008289515972137451,5.399734703814829e-08,0.0025359808932989836,0.0008289635917559934,-0.0025359268959519454,-0.000853481652097976,10,10,beak
26,30,0,beak_0,6.717127831734615e-08,-8.934735888033174e-06,-1.27908421632128e-07,1.526474989077542e-05,9.00190716635052e-06,-1.5392658312407548e-05,-3.195375573028514e-06,10,10,beak
26,38,0,beak_0,-1.693598460406065e-05,-0.0005178690189495683,-3.234483301639557e-06,0.004609900526702404,0.0005009330343455076,-0.004613135010004044,-0.002056100987829268,10,10,beak
26,39,0,beak_0,-5.7724493587874015e-12,-2.086162567138672e-07,-3.824879857283747e-10,-7.614493370056152e-06,2.086104842645084e-07,7.614110882070424e-06,3.911360683167466e-06,10,10,beak
26,46,0,beak_0,2.6040283263029096e-09,-0.0003354430082254112,7.247729083559307e-09,0.001343611627817154,0.0003354456122537375,-0.0013436043800880704,-0.0005040793839171664,10,10,beak
26,48,0,beak_0,4.919886009702168e-07,-0.00036594868288375437,9.342027595948821e-08,0.006810469087213278,0.0003664406714847246,-0.006810375666937318,-0.003221967497726297,10,10,beak
27,29,0,beak_0,3.1569052794111485e-07,-2.423524892947171e-05,8.105456572593539e-07,0.002640062477439642,2.4550939457412824e-05,-0.0026392519317823826,-0.0013073504961624849,10,10,beak
27,30,0,beak_0,9.378709364682436e-09,-1.5401839846163057e-05,9.30482215721895e-08,-5.354285167413764e-05,1.541121855552774e-05,5.3635899895709827e-05,3.452355922561878e-05,10,10,beak
27,38,0,beak_0,-1.1397241905797273e-06,8.668899681651965e-05,-8.345639912477054e-07,0.004189389757812023,-8.782872100709938e-05,-0.004190224321803271,-0.002139026521405185,10,10,beak
27,39,0,beak_0,1.6761420056354837e-06,-2.7817488444270566e-05,8.831339073367417e-06,-0.00149286980740726,2.949363044990605e-05,0.0015017011464806274,0.0007655973884652667,10,10,beak
27,46,0,beak_0,-3.73910324924509e-09,3.3676624298095703e-06,-1.1701422053533861e-08,0.001149144722148776,-3.3714015330588154e-06,-0.0011491564235708296,-0.0005762639125519442,10,10,beak
27,48,0,beak_0,-1.1477709893625843e-09,8.463859444418631e-07,3.879960175368069e-08,0.006751389242708683,-8.475337154312257e-07,-0.006751350443106929,-0.0033760989884111803,10,10,beak
29,30,0,beak_0,1.1061558780056657e-06,0.002576792147010565,1.0941960226773517e-06,-0.0013238548999652267,-0.002575685991132559,0.001324949095987904,-0.0006253684475723276,10,10,beak
29,38,0,beak_0,1.4134843517865647e-08,0.0017795026069507003,8.29274426905613e-09,-0.005027365870773792,-0.0017794884721071824,0.005027374163518061,0.0016239428457054395,10,10,beak
29,39,0,beak_0,8.1981470430037e-06,0.0025375604163855314,6.092903959142859e-07,-0.028772586956620216,-0.0025293622693425277,0.02877319624701613,0.013121916988836801,10,10,beak
29,46,0,beak_0,0.00030959845753386617,0.0018275737529620528,0.00024757737992331386,-0.0012773029739037156,-0.0015179752954281867,0.0015248803538270295,3.452529199421406e-06,10,10,beak
29,48,0,beak_0,1.1565559361770283e-05,0.0017329573165625334,0.00022885200451128185,0.004869322292506695,-0.001721391757200763,-0.004640470287995413,-0.003180931022598088,10,10,beak
30,38,0,beak_0,-2.5039476895472035e-05,-0.0008488178136758506,-1.2817317838198505e-06,0.0045129419304430485,0.0008237783367803786,-0.004514223662226868,-0.0018452226627232449,10,10,beak
30,39,0,beak_0,2.487973826958978e-09,1.47581104101846e-05,2.707837565285587e-10,-0.0003625929239206016,-1.475562243635764e-05,0.00036259319470435813,0.00017391878613400025,10,10,beak
30,46,0,beak_0,-2.0151578610239085e-06,-0.0005355358007363975,-7.573808943561744e-06,0.0012921250890940428,0.0005335206428753736,-0.0012996988980376045,-0.00038308912758111546,10,10,beak
30,48,0,beak_0,-6.2083418015390635e-06,-0.0005832433816976845,9.716230124467984e-05,0.006799869239330292,0.0005770350398961455,-0.006702706938085612,-0.0030628359490947332,10,10,beak
38,39,0,beak_0,3.135627979489186e-09,0.004606890492141247,-4.574346590402456e-08,-0.01872345805168152,-0.004606887356513267,0.018723412308215615,0.007058262475851174,10,10,beak
38,46,0,beak_0,-3.819002447613684e-09,0.0007238030666485429,-4.194749791963659e-08,-0.0004992440226487815,-0.0007238068856509905,0.0004992020751508619,-0.0001123024052500643,10,10,beak
38,48,0,beak_0,-4.783922236129001e-07,0.0003677785280160606,-6.323070778080364e-08,0.005656365305185318,-0.0003682569202396735,-0.005656428535893099,-0.003012342728066386,10,10,beak
39,46,0,beak_0,-9.698706282534886e-10,-0.011919641867280006,5.46941798518219e-08,0.0013418771559372544,0.011919640897409378,-0.0013418224617574026,0.005288909217825988,10,10,beak
39,48,0,beak_0,4.55763693452127e-09,-0.012929710559546947,2.086740380491392e-07,0.006810224615037441,0.012929715117183882,-0.006810015940999392,0.003059849588092245,10,10,beak
46,48,0,beak_0,-1.635600347071886e-05,0.00013659894466400146,0.010349340736865997,0.006035078316926956,-0.00015295494813472033,0.004314262419939041,0.0020806537359021604,10,10,beak
2,4,1,beak_1,2.30566676862054e-08,-0.00329955224879086,4.484501459955936e-06,0.028156828135252,0.0032995753054585464,-0.028152343633792043,-0.012426384164166748,10,10,beak
2,19,1,beak_1,1.0174626652315055e-07,0.0004921555519104004,3.7084028008393943e-06,-4.604458808898926e-05,-0.0004920538056438772,4.975299088982865e-05,-0.0002211504073770243,10,10,beak
2,34,1,beak_1,4.6665444841664794e-08,-0.0007214665529318154,-2.523789362385287e-06,-0.000356525182723999,0.000721513218376657,0.00035400139336161374,0.0005377573058691354,10,10,beak
2,43,1,beak_1,-5.579155549639836e-05,-0.0017295777797698975,9.663226956035942e-05,0.06217474862933159,0.001673786224273499,-0.06207811635977123,-0.030202165067748865,10,10,beak
2,44,1,beak_1,-8.147653574042124e-08,-0.0028286457527428865,1.795074808796926e-06,0.016908973455429077,0.002828564276207146,-0.01690717838062028,-0.007039307052206567,10,10,beak
2,47,1,beak_1,1.0152662355267239e-07,0.0004201054689474404,5.730343977106145e-10,-5.999803397571668e-05,-0.0004200039423238877,5.999860701011439e-05,-0.00018000266765688666,10,10,beak
4,19,1,beak_1,3.4083404898410663e-06,0.02895883284509182,4.256930452584129e-08,-0.00040640830411575735,-0.02895542450460198,0.0004064508734202832,-0.014274486815590848,10,10,beak
4,34,1,beak_1,6.957638106541708e-06,0.026541579514741898,-5.471389386002556e-07,-0.0025301724672317505,-0.026534621876635356,0.0025296253282931502,-0.012002498274171103,10,10,beak
4,43,1,beak_1,5.003359092370374e-06,0.024874567985534668,4.639463035971403e-09,0.02466077171266079,-0.024869564626442298,-0.024660767073197754,-0.024765165849820026,10,10,beak
4,44,1,beak_1,9.137223059951793e-06,0.023498553782701492,6.597716037504142e-06,0.011006265878677368,-0.02348941655964154,-0.010999668162639864,-0.017244542361140702,10,10,beak
4,47,1,beak_1,0.00012125169450882822,0.02879146859049797,4.486461421038257e-06,-0.0009527027723379433,-0.028670216895989142,0.0009571892337589816,-0.01385651383111508,10,10,beak
19,34,1,beak_1,-7.036551323835738e-07,-0.0001431763230357319,-3.07659684040118e-06,0.00024075806140899658,0.00014247266790334834,-0.00024383465824939776,-5.068099517302471e-05,10,10,beak
19,43,1,beak_1,1.0715552889450919e-08,-0.00025133491726592183,3.940079693620646e-07,0.06826562434434891,0.0002513456328188113,-0.06826523033637955,-0.03400694235178037,10,10,beak
19,44,1,beak_1,4.192771939415252e-06,-0.00035693644895218313,1.7130496416939422e-05,0.017640287056565285,0.0003611292208915984,-0.017623156560148345,-0.008631013669628373,10,10,beak
19,47,1,beak_1,-2.842803894509416e-07,-9.483099347562529e-06,-1.0603198319358853e-07,4.6205521357478574e-05,9.198818958111588e-06,-4.631155334067216e-05,-1.8556367191280287e-05,10,10,beak
34,43,1,beak_1,-2.976653377118055e-07,-0.001982617424800992,4.119944151170785e-06,0.04941604286432266,0.00198231975946328,-0.04941192292017149,-0.023714801580354106,10,10,beak
34,44,1,beak_1,-3.6038289863427053e-07,-0.002215340733528137,6.054377763575758e-07,0.015271437354385853,0.002214980350629503,-0.015270831916609495,-0.006527925782989996,10,10,beak
34,47,1,beak_1,-2.7349958031663846e-07,9.887814667308703e-05,-5.103724554089695e-09,-0.00028749703778885305,-9.915164625340367e-05,0.00028749193406429896,9.417014390544765e-05,10,10,beak
43,44,1,beak_1,2.248597866127966e-06,0.029164468869566917,1.370029394820449e-06,0.013479274697601795,-0.02916222027170079,-0.013477904668206975,-0.021320062469953882,10,10,beak
43,47,1,beak_1,7.462396638402424e-07,0.06707189977169037,1.1491920304251835e-08,-0.0005512296920642257,-0.06707115353202653,0.0005512411839845299,-0.033259956174021,10,10,beak
44,47,1,beak_1,8.606457413407043e-05,0.017497414723038673,5.688676992576802e-06,-0.0008272171253338456,-0.017411350148904603,0.0008329058023264224,-0.00828922217328909,10,10,beak
5,6,2,beak_2,3.1723291158414213e-06,0.0009846746688708663,2.125707396771759e-06,-0.00036368370638228953,-0.0009815023397550249,0.0003658094137790613,-0.0003078464629879818,10,10,beak
5,14,2,beak_2,2.2589996660826728e-05,0.001110422657802701,0.0001319686125498265,-0.0004491686704568565,-0.0010878326611418743,0.000581137283006683,-0.00025334768906759564,10,10,beak
5,33,2,beak_2,-3.580262131208656e-08,-0.00022558569617103785,5.735864672118396e-09,-0.00024064183526206762,0.00022554989354972577,0.00024064757112673973,0.00023309873233823275,10,10,beak
5,35,2,beak_2,2.439354034322605e-07,0.0023804963566362858,1.6659930324181005e-08,-0.000587892543990165,-0.0023802524212328535,0.0005879092039204892,-0.0008961716086561822,10,10,beak
5,37,2,beak_2,-3.923098006453074e-07,-0.0043604373931884766,0.00037814961979165673,0.038556523621082306,0.004360045083387831,-0.03817837400129065,-0.01690916445895141,10,10,beak
6,14,2,beak_2,5.468677732878291e-10,1.2159347306806012e-06,-1.4116992019808094e-07,0.00012040734145557508,-1.2153878629073134e-06,-0.00012054851137577316,-6.0881949619340237e-05,10,10,beak
6,33,2,beak_2,1.7580584099619045e-08,-0.00040528178215026855,-2.233093177039791e-08,0.00024842022685334086,0.0004052993627343682,-0.00024844255778511126,7.842840247462846e-05,10,10,beak
6,35,2,beak_2,-1.4321051011734198e-08,0.00036542414454743266,-9.453549054683208e-09,-0.00032633543014526367,-0.0003654384655984444,0.000326325976596209,-1.9556244501117703e-05,10,10,beak
6,37,2,beak_2,1.4027253136816853e-08,-0.0016912281280383468,1.4556520682162954e-06,0.04337979108095169,0.0016912421552914836,-0.043378335428883474,-0.020843546636795995,10,10,beak
14,33,2,beak_2,2.7678456717694644e-06,-0.00043473244295455515,5.52056917513255e-07,0.0003090798854827881,0.0004375002886263246,-0.00030852782856527483,6.44862300305249e-05,10,10,beak
14,35,2,beak_2,7.36383731769763e-10,0.0008471846813336015,-1.0731241451011897e-09,-0.00029501915560103953,-0.0008471839449498697,0.00029501808247689443,-0.00027608293123648764,10,10,beak
14,37,2,beak_2,1.3388527975166653e-07,-0.002388638211414218,-8.79799608810572e-06,0.044824425131082535,0.0023887720966939696,-0.04483322312717064,-0.021222225515238335,10,10,beak
33,35,2,beak_2,1.5604106010869145e-05,0.0008770704152993858,5.4161660045792814e-06,-0.0006091177347116172,-0.0008614663092885166,0.0006145339007161965,-0.00012346620428616006,10,10,beak
33,37,2,beak_2,-9.121964467340149e-06,-0.0019416690338402987,0.00011734524741768837,0.04115691035985947,0.0019325470693729585,-0.04103956511244178,-0.01955350902153441,10,10,beak
35,37,2,beak_2,5.281453852035156e-08,-0.0015943587059155107,-8.475088179693557e-06,0.049582190811634064,0.001594411520454031,-0.04959066589981376,-0.023998127189679863,10,10,beak
1,7,3,beak_3,1.3487624350716487e-08,-8.046627044677734e-07,3.0267982564780027e-10,-1.8465518223820254e-05,8.181503288184899e-07,1.8465820903645902e-05,9.641985616232196e-06,10,10,beak
1,9,3,beak_3,3.3044308622720564e-08,1.537799789730343e-06,1.527378046262129e-08,-4.7242639993783087e-05,-1.5047554811076225e-06,4.725791377424571e-05,2.2876579146569043e-05,10,10,beak
1,11,3,beak_3,-8.357858294338882e-10,1.519918441772461e-06,-2.4647093255225627e-09,-9.183287329506129e-05,-1.5207542276018948e-06,9.183040858573577e-05,4.5154827179066936e-05,10,10,beak
1,20,3,beak_3,3.519887059155735e-06,1.5318394162022742e-06,4.392582923173904e-06,-5.1528215408325195e-05,1.988047642953461e-06,5.59207983314991e-05,2.895442298722628e-05,10,10,beak
1,31,3,beak_3,-6.084817982809909e-09,-0.0007959484937600791,-2.9312133165149135e-08,0.0023877383209764957,0.0007959424089420963,-0.002387767633109661,-0.0007959126120837823,10,10,beak
1,36,3,beak_3,-1.270464736080612e-06,-0.0008128226036205888,2.1529465357161826e-06,0.056263189762830734,0.0008115521388845082,-0.05626103681629502,-0.027724742338705255,10,10,beak
1,40,3,beak_3,9.493669850257902e-09,1.5437602769452496e-06,7.2875989687304354e-09,-1.537799835205078e-05,-1.5342666070949917e-06,1.538528595101951e-05,6.92550967196226e-06,10,10,beak
1,42,3,beak_3,-4.2870949845674744e-11,1.1563300859052106e-06,-6.517027195673819e-11,-2.6106833956873743e-06,-1.1563729568550563e-06,2.6106182254154175e-06,7.271226342801806e-07,10,10,beak
1,45,3,beak_3,7.682956493226811e-10,-2.63273723248858e-05,4.788887508766493e-09,0.00018121600442100316,2.6328140620535123e-05,-0.0001812112155334944,-7.744153745647964e-05,10,10,beak
1,49,3,beak_3,-6.309107680735337e-10,1.5258789289873675e-06,-6.392198992344333e-10,-8.233189873863012e-05,-1.526509839755441e-06,8.233125951873088e-05,4.040237483948772e-05,10,10,beak
7,9,3,beak_3,7.6644486313171e-09,2.7012825739802793e-05,2.431363443911039e-10,-2.233386112493463e-05,-2.7005161291171476e-05,2.233410426127902e-05,-2.335528514946228e-06,10,10,beak
7,11,3,beak_3,-4.7686626203358173e-08,2.6941299438476562e-05,-2.9087095398949714e-08,-4.305243419366889e-05,-2.698898606467992e-05,4.302334709826994e-05,8.017180516795008e-06,10,10,beak
7,20,3,beak_3,5.579553317147656e-07,2.6965140932588838e-05,2.666725720246177e-07,-2.4151802790584043e-05,-2.6407185600874072e-05,2.441847536260866e-05,-9.94355119132706e-07,10,10,beak
