species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,precision,recall_bs_mean,recall_ci_lo,recall_ci_hi,recall_ci_width,B,attr,model
34,funnybird_34,10,0,1,10,0.0,0,,0.0,,,,,100,beak_0,baseline_fb
35,funnybird_35,10,0,1,10,0.0,0,,0.0,,,,,100,beak_0,baseline_fb
36,funnybird_36,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
38,funnybird_38,10,10,9,0,1.0,9,0.9,1.0,0.9000000000000001,0.7,1.0,0.30000000000000004,100,beak_0,baseline_fb
1,funnybird_01,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
39,funnybird_39,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline_fb
40,funnybird_40,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
41,funnybird_41,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
42,funnybird_42,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
43,funnybird_43,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
44,funnybird_44,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
45,funnybird_45,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
46,funnybird_46,10,10,9,0,1.0,9,0.9,1.0,0.9010000000000002,0.7,1.0,0.30000000000000004,100,beak_0,baseline_fb
47,funnybird_47,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
48,funnybird_48,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline_fb
26,funnybird_26,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline_fb
25,funnybird_25,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline_fb
24,funnybird_24,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline_fb
23,funnybird_23,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
2,funnybird_02,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
3,funnybird_03,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline_fb
4,funnybird_04,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline_fb
