species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,precision,recall_bs_mean,recall_ci_lo,recall_ci_hi,recall_ci_width,B,attr,model
31,funnybird_31,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
32,funnybird_32,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
33,funnybird_33,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
34,funnybird_34,10,0,1,10,0.0,0,,0.0,,,,,100,beak_0,baseline
35,funnybird_35,10,0,1,10,0.0,0,,0.0,,,,,100,beak_0,baseline
36,funnybird_36,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
38,funnybird_38,10,10,9,0,1.0,9,0.9,1.0,0.9000000000000001,0.7,1.0,0.30000000000000004,100,beak_0,baseline
1,funnybird_01,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
39,funnybird_39,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
40,funnybird_40,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
41,funnybird_41,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
42,funnybird_42,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
43,funnybird_43,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
44,funnybird_44,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
45,funnybird_45,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
46,funnybird_46,10,10,9,0,1.0,9,0.9,1.0,0.9010000000000002,0.7,1.0,0.30000000000000004,100,beak_0,baseline
47,funnybird_47,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
48,funnybird_48,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
26,funnybird_26,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
25,funnybird_25,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
24,funnybird_24,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
23,funnybird_23,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
2,funnybird_02,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
3,funnybird_03,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
4,funnybird_04,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
5,funnybird_05,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
6,funnybird_06,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
7,funnybird_07,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
8,funnybird_08,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
9,funnybird_09,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
10,funnybird_10,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
11,funnybird_11,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
12,funnybird_12,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
13,funnybird_13,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
14,funnybird_14,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
15,funnybird_15,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
16,funnybird_16,10,10,9,0,1.0,9,0.9,1.0,0.9090000000000003,0.7,1.0,0.30000000000000004,100,beak_0,baseline
17,funnybird_17,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
18,funnybird_18,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
19,funnybird_19,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
20,funnybird_20,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
21,funnybird_21,10,10,9,0,1.0,9,0.9,1.0,0.8820000000000001,0.7,1.0,0.30000000000000004,100,beak_0,baseline
22,funnybird_22,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_0,baseline
49,funnybird_49,10,0,0,10,0.0,0,,,,,,,100,beak_0,baseline
0,funnybird_00,10,0,0,10,0.0,0,,,,,,,100,foot_3,baseline
37,funnybird_37,10,0,0,10,0.0,0,,,,,,,100,foot_3,baseline
27,funnybird_27,10,0,0,10,0.0,0,,,,,,,100,foot_3,baseline
28,funnybird_28,10,0,0,10,0.0,0,,,,,,,100,foot_3,baseline
