species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,attr,model
20,Yellow breasted Chat,29,26,22,3,0.896551724137931,20,0.7692307692307693,has_breast_pattern::solid,cbm
169,Magnolia Warbler,29,5,6,24,0.1724137931034483,2,0.4,has_breast_pattern::solid,cbm
168,Kentucky Warbler,29,23,18,6,0.7931034482758621,15,0.6521739130434783,has_breast_pattern::solid,cbm
28,Brown Creeper,29,27,5,2,0.9310344827586207,4,0.14814814814814814,has_breast_pattern::solid,cbm
9,Brewer Blackbird,29,19,20,10,0.6551724137931034,15,0.7894736842105263,has_breast_pattern::solid,cbm
166,Golden winged Warbler,29,13,14,16,0.4482758620689655,8,0.6153846153846154,has_breast_pattern::solid,cbm
23,Brandt Cormorant,29,18,16,11,0.6206896551724138,11,0.6111111111111112,has_breast_pattern::solid,cbm
190,Red cockaded Woodpecker,29,4,3,25,0.13793103448275862,0,0.0,has_breast_pattern::solid,cbm
33,Yellow billed Cuckoo,29,26,23,3,0.896551724137931,20,0.7692307692307693,has_breast_pattern::solid,cbm
179,Tennessee Warbler,29,23,24,6,0.7931034482758621,20,0.8695652173913043,has_breast_pattern::solid,cbm
19,Gray Catbird,29,25,25,4,0.8620689655172413,23,0.92,has_breast_pattern::solid,cbm
43,Yellow bellied Flycatcher,29,15,17,14,0.5172413793103449,8,0.5333333333333333,has_breast_pattern::solid,cbm
117,Clay colored Sparrow,29,20,18,9,0.6896551724137931,11,0.55,has_breast_pattern::solid,cbm
141,Artic Tern,29,25,29,4,0.8620689655172413,25,1.0,has_breast_pattern::solid,cbm
160,Black throated Blue Warbler,29,16,9,13,0.5517241379310345,5,0.3125,has_breast_pattern::solid,cbm
119,Field Sparrow,29,11,18,18,0.3793103448275862,6,0.5454545454545454,has_breast_pattern::solid,cbm
124,Le Conte Sparrow,29,11,5,18,0.3793103448275862,3,0.2727272727272727,has_breast_pattern::solid,cbm
125,Lincoln Sparrow,29,1,0,28,0.034482758620689655,0,0.0,has_breast_pattern::solid,cbm
115,Brewer Sparrow,29,17,17,12,0.5862068965517241,13,0.7647058823529411,has_breast_pattern::solid,cbm
60,Glaucous winged Gull,29,21,26,8,0.7241379310344828,20,0.9523809523809523,has_breast_pattern::solid,cbm
78,Gray Kingbird,29,25,20,4,0.8620689655172413,17,0.68,has_breast_pattern::solid,cbm
97,Orchard Oriole,29,19,22,10,0.6551724137931034,14,0.7368421052631579,has_breast_pattern::solid,cbm
149,Brown Thrasher,29,1,0,28,0.034482758620689655,0,0.0,has_breast_pattern::solid,cbm
39,Least Flycatcher,29,15,15,14,0.5172413793103449,11,0.7333333333333333,has_breast_pattern::solid,cbm
153,Philadelphia Vireo,29,25,28,4,0.8620689655172413,24,0.96,has_breast_pattern::solid,cbm
37,Acadian Flycatcher,29,12,17,17,0.41379310344827586,7,0.5833333333333334,has_breast_pattern::solid,cbm
157,Yellow throated Vireo,29,19,25,10,0.6551724137931034,16,0.8421052631578947,has_breast_pattern::solid,cbm
34,Gray crowned Rosy Finch,29,12,4,17,0.41379310344827586,3,0.25,has_breast_pattern::solid,cbm
3,Sooty Albatross,28,17,14,11,0.6071428571428571,8,0.47058823529411764,has_breast_pattern::solid,cbm
15,Lazuli Bunting,28,14,15,14,0.5,5,0.35714285714285715,has_breast_pattern::solid,cbm
16,Painted Bunting,28,19,20,9,0.6785714285714286,14,0.7368421052631579,has_breast_pattern::solid,cbm
58,Pigeon Guillemot,28,20,11,8,0.7142857142857143,9,0.45,has_breast_pattern::solid,cbm
17,Cardinal,27,20,24,7,0.7407407407407407,18,0.9,has_breast_pattern::solid,cbm
75,Green Jay,27,5,3,22,0.18518518518518517,0,0.0,has_breast_pattern::solid,cbm
178,Swainson Warbler,26,14,23,12,0.5384615384615384,12,0.8571428571428571,has_breast_pattern::solid,cbm
12,Yellow headed Blackbird,26,15,17,11,0.5769230769230769,9,0.6,has_breast_pattern::solid,cbm
22,Chuck will Widow,26,0,0,26,0.0,0,,has_breast_pattern::solid,cbm
7,Parakeet Auklet,23,7,6,16,0.30434782608695654,3,0.42857142857142855,has_breast_pattern::solid,cbm
84,Red legged Kittiwake,23,19,22,4,0.8260869565217391,19,1.0,has_breast_pattern::solid,cbm
32,Mangrove Cuckoo,23,15,15,8,0.6521739130434783,10,0.6666666666666666,has_breast_pattern::solid,cbm
24,Red faced Cormorant,22,15,18,7,0.6818181818181818,12,0.8,has_breast_pattern::solid,cbm
151,Black capped Vireo,21,14,10,7,0.6666666666666666,8,0.5714285714285714,has_breast_pattern::solid,cbm
113,Baird Sparrow,20,4,0,16,0.2,0,0.0,has_breast_pattern::solid,cbm
187,American Three toed Woodpecker,20,8,0,12,0.4,0,0.0,has_breast_pattern::solid,cbm
65,Slaty backed Gull,20,10,14,10,0.5,8,0.8,has_breast_pattern::solid,cbm
101,White Pelican,20,17,18,3,0.85,15,0.8823529411764706,has_breast_pattern::solid,cbm
105,Whip poor Will,19,2,1,17,0.10526315789473684,0,0.0,has_breast_pattern::solid,cbm
8,Rhinoceros Auklet,18,10,8,8,0.5555555555555556,5,0.5,has_breast_pattern::solid,cbm
18,Spotted Catbird,15,2,2,13,0.13333333333333333,0,0.0,has_breast_pattern::solid,cbm
5,Crested Auklet,14,9,10,5,0.6428571428571429,8,0.8888888888888888,has_breast_pattern::solid,cbm
6,Least Auklet,11,1,1,10,0.09090909090909091,1,1.0,has_breast_pattern::solid,cbm
1,Black footed Albatross,30,8,8,22,0.26666666666666666,4,0.5,has_upperparts_color::black,cbm
143,Caspian Tern,30,3,0,27,0.1,0,0.0,has_upperparts_color::black,cbm
120,Fox Sparrow,30,2,7,28,0.06666666666666667,1,0.5,has_upperparts_color::black,cbm
121,Grasshopper Sparrow,30,12,11,18,0.4,5,0.4166666666666667,has_upperparts_color::black,cbm
122,Harris Sparrow,30,20,17,10,0.6666666666666666,14,0.7,has_upperparts_color::black,cbm
123,Henslow Sparrow,30,15,17,15,0.5,8,0.5333333333333333,has_upperparts_color::black,cbm
126,Nelson Sharp tailed Sparrow,30,6,6,24,0.2,1,0.16666666666666666,has_upperparts_color::black,cbm
127,Savannah Sparrow,30,11,11,19,0.36666666666666664,6,0.5454545454545454,has_upperparts_color::black,cbm
128,Seaside Sparrow,30,2,6,28,0.06666666666666667,1,0.5,has_upperparts_color::black,cbm
129,Song Sparrow,30,4,4,26,0.13333333333333333,2,0.5,has_upperparts_color::black,cbm
130,Tree Sparrow,30,12,7,18,0.4,5,0.4166666666666667,has_upperparts_color::black,cbm
131,Vesper Sparrow,30,7,7,23,0.23333333333333334,4,0.5714285714285714,has_upperparts_color::black,cbm
132,White crowned Sparrow,30,3,14,27,0.1,2,0.6666666666666666,has_upperparts_color::black,cbm
133,White throated Sparrow,30,14,15,16,0.4666666666666667,8,0.5714285714285714,has_upperparts_color::black,cbm
134,Cape Glossy Starling,30,17,21,13,0.5666666666666667,15,0.8823529411764706,has_upperparts_color::black,cbm
135,Bank Swallow,30,8,8,22,0.26666666666666666,3,0.375,has_upperparts_color::black,cbm
136,Barn Swallow,30,13,20,17,0.43333333333333335,9,0.6923076923076923,has_upperparts_color::black,cbm
137,Cliff Swallow,30,13,15,17,0.43333333333333335,9,0.6923076923076923,has_upperparts_color::black,cbm
138,Tree Swallow,30,9,12,21,0.3,4,0.4444444444444444,has_upperparts_color::black,cbm
139,Scarlet Tanager,30,22,24,8,0.7333333333333333,19,0.8636363636363636,has_upperparts_color::black,cbm
140,Summer Tanager,30,7,1,23,0.23333333333333334,1,0.14285714285714285,has_upperparts_color::black,cbm
118,House Sparrow,30,11,10,19,0.36666666666666664,7,0.6363636363636364,has_upperparts_color::black,cbm
116,Chipping Sparrow,30,14,5,16,0.4666666666666667,4,0.2857142857142857,has_upperparts_color::black,cbm
114,Black throated Sparrow,30,5,10,25,0.16666666666666666,1,0.2,has_upperparts_color::black,cbm
2,Laysan Albatross,30,10,10,20,0.3333333333333333,6,0.6,has_upperparts_color::black,cbm
92,Nighthawk,30,15,13,15,0.5,7,0.4666666666666667,has_upperparts_color::black,cbm
93,Clark Nutcracker,30,24,22,6,0.8,17,0.7083333333333334,has_upperparts_color::black,cbm
94,White breasted Nuthatch,30,20,25,10,0.6666666666666666,18,0.9,has_upperparts_color::black,cbm
95,Baltimore Oriole,30,26,27,4,0.8666666666666667,25,0.9615384615384616,has_upperparts_color::black,cbm
96,Hooded Oriole,30,21,22,9,0.7,17,0.8095238095238095,has_upperparts_color::black,cbm
98,Scott Oriole,30,21,22,9,0.7,18,0.8571428571428571,has_upperparts_color::black,cbm
99,Ovenbird,30,3,7,27,0.1,0,0.0,has_upperparts_color::black,cbm
100,Brown Pelican,30,8,10,22,0.26666666666666666,5,0.625,has_upperparts_color::black,cbm
102,Western Wood Pewee,30,8,7,22,0.26666666666666666,1,0.125,has_upperparts_color::black,cbm
112,Great Grey Shrike,30,17,14,13,0.5666666666666667,9,0.5294117647058824,has_upperparts_color::black,cbm
103,Sayornis,30,5,8,25,0.16666666666666666,4,0.8,has_upperparts_color::black,cbm
104,American Pipit,30,10,6,20,0.3333333333333333,2,0.2,has_upperparts_color::black,cbm
106,Horned Puffin,30,26,20,4,0.8666666666666667,18,0.6923076923076923,has_upperparts_color::black,cbm
107,Common Raven,30,28,30,2,0.9333333333333333,28,1.0,has_upperparts_color::black,cbm
108,White necked Raven,30,24,29,6,0.8,23,0.9583333333333334,has_upperparts_color::black,cbm
109,American Redstart,30,21,28,9,0.7,20,0.9523809523809523,has_upperparts_color::black,cbm
110,Geococcyx,30,13,25,17,0.43333333333333335,12,0.9230769230769231,has_upperparts_color::black,cbm
111,Loggerhead Shrike,30,19,18,11,0.6333333333333333,14,0.7368421052631579,has_upperparts_color::black,cbm
142,Black Tern,30,8,6,22,0.26666666666666666,4,0.5,has_upperparts_color::black,cbm
144,Common Tern,30,3,0,27,0.1,0,0.0,has_upperparts_color::black,cbm
90,Red breasted Merganser,30,16,17,14,0.5333333333333333,14,0.875,has_upperparts_color::black,cbm
145,Elegant Tern,30,4,1,26,0.13333333333333333,0,0.0,has_upperparts_color::black,cbm
176,Prairie Warbler,30,13,13,17,0.43333333333333335,4,0.3076923076923077,has_upperparts_color::black,cbm
177,Prothonotary Warbler,30,11,11,19,0.36666666666666664,6,0.5454545454545454,has_upperparts_color::black,cbm
180,Wilson Warbler,30,7,6,23,0.23333333333333334,1,0.14285714285714285,has_upperparts_color::black,cbm
182,Yellow Warbler,30,15,11,15,0.5,7,0.4666666666666667,has_upperparts_color::black,cbm
183,Northern Waterthrush,30,3,5,27,0.1,1,0.3333333333333333,has_upperparts_color::black,cbm
184,Louisiana Waterthrush,30,7,3,23,0.23333333333333334,1,0.14285714285714285,has_upperparts_color::black,cbm
185,Bohemian Waxwing,30,13,10,17,0.43333333333333335,6,0.46153846153846156,has_upperparts_color::black,cbm
186,Cedar Waxwing,30,5,2,25,0.16666666666666666,2,0.4,has_upperparts_color::black,cbm
188,Pileated Woodpecker,30,29,26,1,0.9666666666666667,26,0.896551724137931,has_upperparts_color::black,cbm
189,Red bellied Woodpecker,30,27,28,3,0.9,25,0.9259259259259259,has_upperparts_color::black,cbm
191,Red headed Woodpecker,30,22,25,8,0.7333333333333333,19,0.8636363636363636,has_upperparts_color::black,cbm
192,Downy Woodpecker,30,29,29,1,0.9666666666666667,29,1.0,has_upperparts_color::black,cbm
193,Bewick Wren,30,9,5,21,0.3,1,0.1111111111111111,has_upperparts_color::black,cbm
194,Cactus Wren,30,11,14,19,0.36666666666666664,5,0.45454545454545453,has_upperparts_color::black,cbm
195,Carolina Wren,30,3,1,27,0.1,0,0.0,has_upperparts_color::black,cbm
196,House Wren,30,4,5,26,0.13333333333333333,1,0.25,has_upperparts_color::black,cbm
197,Marsh Wren,30,14,8,16,0.4666666666666667,6,0.42857142857142855,has_upperparts_color::black,cbm
198,Rock Wren,30,8,5,22,0.26666666666666666,4,0.5,has_upperparts_color::black,cbm
199,Winter Wren,30,8,9,22,0.26666666666666666,3,0.375,has_upperparts_color::black,cbm
175,Pine Warbler,30,3,10,27,0.1,2,0.6666666666666666,has_upperparts_color::black,cbm
174,Palm Warbler,30,8,4,22,0.26666666666666666,1,0.125,has_upperparts_color::black,cbm
173,Orange crowned Warbler,30,4,0,26,0.13333333333333333,0,0.0,has_upperparts_color::black,cbm
158,Bay breasted Warbler,30,14,25,16,0.4666666666666667,12,0.8571428571428571,has_upperparts_color::black,cbm
146,Forsters Tern,30,3,4,27,0.1,0,0.0,has_upperparts_color::black,cbm
147,Least Tern,30,8,3,22,0.26666666666666666,1,0.125,has_upperparts_color::black,cbm
148,Green tailed Towhee,30,2,1,28,0.06666666666666667,0,0.0,has_upperparts_color::black,cbm
150,Sage Thrasher,30,4,6,26,0.13333333333333333,2,0.5,has_upperparts_color::black,cbm
152,Blue headed Vireo,30,12,15,18,0.4,7,0.5833333333333334,has_upperparts_color::black,cbm
154,Red eyed Vireo,30,4,3,26,0.13333333333333333,2,0.5,has_upperparts_color::black,cbm
155,Warbling Vireo,30,3,2,27,0.1,1,0.3333333333333333,has_upperparts_color::black,cbm
156,White eyed Vireo,30,12,9,18,0.4,4,0.3333333333333333,has_upperparts_color::black,cbm
159,Black and white Warbler,30,26,26,4,0.8666666666666667,22,0.8461538461538461,has_upperparts_color::black,cbm
172,Nashville Warbler,30,3,0,27,0.1,0,0.0,has_upperparts_color::black,cbm
161,Blue winged Warbler,30,3,8,27,0.1,2,0.6666666666666666,has_upperparts_color::black,cbm
162,Canada Warbler,30,10,2,20,0.3333333333333333,2,0.2,has_upperparts_color::black,cbm
163,Cape May Warbler,30,12,21,18,0.4,9,0.75,has_upperparts_color::black,cbm
164,Cerulean Warbler,30,12,8,18,0.4,1,0.08333333333333333,has_upperparts_color::black,cbm
165,Chestnut sided Warbler,30,12,24,18,0.4,10,0.8333333333333334,has_upperparts_color::black,cbm
167,Hooded Warbler,30,7,9,23,0.23333333333333334,3,0.42857142857142855,has_upperparts_color::black,cbm
170,Mourning Warbler,30,1,2,29,0.03333333333333333,0,0.0,has_upperparts_color::black,cbm
171,Myrtle Warbler,30,12,19,18,0.4,8,0.6666666666666666,has_upperparts_color::black,cbm
91,Mockingbird,30,13,11,17,0.43333333333333335,7,0.5384615384615384,has_upperparts_color::black,cbm
200,Common Yellowthroat,30,4,0,26,0.13333333333333333,0,0.0,has_upperparts_color::black,cbm
89,Hooded Merganser,30,23,25,7,0.7666666666666667,19,0.8260869565217391,has_upperparts_color::black,cbm
26,Bronzed Cowbird,30,24,29,6,0.8,23,0.9583333333333334,has_upperparts_color::black,cbm
61,Heermann Gull,30,21,16,9,0.7,13,0.6190476190476191,has_upperparts_color::black,cbm
59,California Gull,30,14,13,16,0.4666666666666667,7,0.5,has_upperparts_color::black,cbm
25,Pelagic Cormorant,30,21,27,9,0.7,19,0.9047619047619048,has_upperparts_color::black,cbm
57,Rose breasted Grosbeak,30,20,27,10,0.6666666666666666,19,0.95,has_upperparts_color::black,cbm
56,Pine Grosbeak,30,14,19,16,0.4666666666666667,11,0.7857142857142857,has_upperparts_color::black,cbm
55,Evening Grosbeak,30,13,27,17,0.43333333333333335,12,0.9230769230769231,has_upperparts_color::black,cbm
54,Blue Grosbeak,30,13,12,17,0.43333333333333335,7,0.5384615384615384,has_upperparts_color::black,cbm
53,Western Grebe,30,14,21,16,0.4666666666666667,11,0.7857142857142857,has_upperparts_color::black,cbm
52,Pied billed Grebe,30,9,7,21,0.3,4,0.4444444444444444,has_upperparts_color::black,cbm
51,Horned Grebe,30,16,16,14,0.5333333333333333,9,0.5625,has_upperparts_color::black,cbm
50,Eared Grebe,30,14,22,16,0.4666666666666667,12,0.8571428571428571,has_upperparts_color::black,cbm
49,Boat tailed Grackle,30,19,26,11,0.6333333333333333,18,0.9473684210526315,has_upperparts_color::black,cbm
48,European Goldfinch,30,21,25,9,0.7,17,0.8095238095238095,has_upperparts_color::black,cbm
47,American Goldfinch,30,22,25,8,0.7333333333333333,19,0.8636363636363636,has_upperparts_color::black,cbm
63,Ivory Gull,30,4,1,26,0.13333333333333333,0,0.0,has_upperparts_color::black,cbm
46,Gadwall,30,6,10,24,0.2,2,0.3333333333333333,has_upperparts_color::black,cbm
45,Northern Fulmar,30,6,3,24,0.2,0,0.0,has_upperparts_color::black,cbm
44,Frigatebird,30,15,17,15,0.5,8,0.5333333333333333,has_upperparts_color::black,cbm
88,Western Meadowlark,30,7,11,23,0.23333333333333334,3,0.42857142857142855,has_upperparts_color::black,cbm
42,Vermilion Flycatcher,30,14,18,16,0.4666666666666667,10,0.7142857142857143,has_upperparts_color::black,cbm
41,Scissor tailed Flycatcher,30,16,14,14,0.5333333333333333,11,0.6875,has_upperparts_color::black,cbm
27,Shiny Cowbird,30,23,25,7,0.7666666666666667,21,0.9130434782608695,has_upperparts_color::black,cbm
40,Olive sided Flycatcher,30,9,8,21,0.3,3,0.3333333333333333,has_upperparts_color::black,cbm
38,Great Crested Flycatcher,30,10,2,20,0.3333333333333333,1,0.1,has_upperparts_color::black,cbm
36,Northern Flicker,30,17,19,13,0.5666666666666667,12,0.7058823529411765,has_upperparts_color::black,cbm
29,American Crow,30,30,30,0,1.0,30,1.0,has_upperparts_color::black,cbm
35,Purple Finch,30,6,6,24,0.2,2,0.3333333333333333,has_upperparts_color::black,cbm
30,Fish Crow,30,25,29,5,0.8333333333333334,24,0.96,has_upperparts_color::black,cbm
21,Eastern Towhee,30,22,23,8,0.7333333333333333,21,0.9545454545454546,has_upperparts_color::black,cbm
62,Herring Gull,30,6,4,24,0.2,2,0.3333333333333333,has_upperparts_color::black,cbm
64,Ring billed Gull,30,5,6,25,0.16666666666666666,1,0.2,has_upperparts_color::black,cbm
73,Blue Jay,30,16,19,14,0.5333333333333333,13,0.8125,has_upperparts_color::black,cbm
87,Mallard,30,10,8,20,0.3333333333333333,3,0.3,has_upperparts_color::black,cbm
86,Pacific Loon,30,19,17,11,0.6333333333333333,13,0.6842105263157895,has_upperparts_color::black,cbm
85,Horned Lark,30,9,9,21,0.3,3,0.3333333333333333,has_upperparts_color::black,cbm
4,Groove billed Ani,30,24,24,6,0.8,21,0.875,has_upperparts_color::black,cbm
83,White breasted Kingfisher,30,4,4,26,0.13333333333333333,1,0.25,has_upperparts_color::black,cbm
82,Ringed Kingfisher,30,8,14,22,0.26666666666666666,6,0.75,has_upperparts_color::black,cbm
81,Pied Kingfisher,30,20,29,10,0.6666666666666666,19,0.95,has_upperparts_color::black,cbm
80,Green Kingfisher,30,17,20,13,0.5666666666666667,12,0.7058823529411765,has_upperparts_color::black,cbm
79,Belted Kingfisher,30,6,16,24,0.2,5,0.8333333333333334,has_upperparts_color::black,cbm
10,Red winged Blackbird,30,27,30,3,0.9,27,1.0,has_upperparts_color::black,cbm
77,Tropical Kingbird,30,3,3,27,0.1,2,0.6666666666666666,has_upperparts_color::black,cbm
11,Rusty Blackbird,30,21,24,9,0.7,16,0.7619047619047619,has_upperparts_color::black,cbm
74,Florida Jay,30,2,0,28,0.06666666666666667,0,0.0,has_upperparts_color::black,cbm
76,Dark eyed Junco,30,6,19,24,0.2,5,0.8333333333333334,has_upperparts_color::black,cbm
72,Pomarine Jaeger,30,11,9,19,0.36666666666666664,5,0.45454545454545453,has_upperparts_color::black,cbm
14,Indigo Bunting,30,10,4,20,0.3333333333333333,0,0.0,has_upperparts_color::black,cbm
66,Western Gull,30,13,19,17,0.43333333333333335,10,0.7692307692307693,has_upperparts_color::black,cbm
71,Long tailed Jaeger,30,5,6,25,0.16666666666666666,3,0.6,has_upperparts_color::black,cbm
67,Anna Hummingbird,30,6,5,24,0.2,1,0.16666666666666666,has_upperparts_color::black,cbm
68,Ruby throated Hummingbird,30,1,4,29,0.03333333333333333,0,0.0,has_upperparts_color::black,cbm
31,Black billed Cuckoo,30,3,1,27,0.1,0,0.0,has_upperparts_color::black,cbm
69,Rufous Hummingbird,30,1,2,29,0.03333333333333333,0,0.0,has_upperparts_color::black,cbm
13,Bobolink,30,21,29,9,0.7,20,0.9523809523809523,has_upperparts_color::black,cbm
70,Green Violetear,30,2,1,28,0.06666666666666667,0,0.0,has_upperparts_color::black,cbm
181,Worm eating Warbler,29,5,1,24,0.1724137931034483,1,0.2,has_upperparts_color::black,cbm
20,Yellow breasted Chat,29,7,7,22,0.2413793103448276,3,0.42857142857142855,has_upperparts_color::black,cbm
169,Magnolia Warbler,29,21,20,8,0.7241379310344828,15,0.7142857142857143,has_upperparts_color::black,cbm
168,Kentucky Warbler,29,6,1,23,0.20689655172413793,1,0.16666666666666666,has_upperparts_color::black,cbm
28,Brown Creeper,29,9,16,20,0.3103448275862069,4,0.4444444444444444,has_upperparts_color::black,cbm
9,Brewer Blackbird,29,18,25,11,0.6206896551724138,17,0.9444444444444444,has_upperparts_color::black,cbm
166,Golden winged Warbler,29,10,11,19,0.3448275862068966,4,0.4,has_upperparts_color::black,cbm
23,Brandt Cormorant,29,16,21,13,0.5517241379310345,13,0.8125,has_upperparts_color::black,cbm
190,Red cockaded Woodpecker,29,25,28,4,0.8620689655172413,24,0.96,has_upperparts_color::black,cbm
33,Yellow billed Cuckoo,29,2,5,27,0.06896551724137931,1,0.5,has_upperparts_color::black,cbm
179,Tennessee Warbler,29,11,4,18,0.3793103448275862,1,0.09090909090909091,has_upperparts_color::black,cbm
19,Gray Catbird,29,7,11,22,0.2413793103448276,4,0.5714285714285714,has_upperparts_color::black,cbm
43,Yellow bellied Flycatcher,29,9,8,20,0.3103448275862069,2,0.2222222222222222,has_upperparts_color::black,cbm
117,Clay colored Sparrow,29,16,10,13,0.5517241379310345,8,0.5,has_upperparts_color::black,cbm
141,Artic Tern,29,3,2,26,0.10344827586206896,0,0.0,has_upperparts_color::black,cbm
160,Black throated Blue Warbler,29,14,20,15,0.4827586206896552,9,0.6428571428571429,has_upperparts_color::black,cbm
119,Field Sparrow,29,12,12,17,0.41379310344827586,7,0.5833333333333334,has_upperparts_color::black,cbm
124,Le Conte Sparrow,29,15,14,14,0.5172413793103449,8,0.5333333333333333,has_upperparts_color::black,cbm
125,Lincoln Sparrow,29,18,8,11,0.6206896551724138,4,0.2222222222222222,has_upperparts_color::black,cbm
115,Brewer Sparrow,29,9,6,20,0.3103448275862069,3,0.3333333333333333,has_upperparts_color::black,cbm
60,Glaucous winged Gull,29,0,3,29,0.0,0,,has_upperparts_color::black,cbm
78,Gray Kingbird,29,5,8,24,0.1724137931034483,2,0.4,has_upperparts_color::black,cbm
97,Orchard Oriole,29,21,23,8,0.7241379310344828,17,0.8095238095238095,has_upperparts_color::black,cbm
149,Brown Thrasher,29,3,3,26,0.10344827586206896,1,0.3333333333333333,has_upperparts_color::black,cbm
39,Least Flycatcher,29,7,6,22,0.2413793103448276,2,0.2857142857142857,has_upperparts_color::black,cbm
153,Philadelphia Vireo,29,6,2,23,0.20689655172413793,0,0.0,has_upperparts_color::black,cbm
37,Acadian Flycatcher,29,4,6,25,0.13793103448275862,2,0.5,has_upperparts_color::black,cbm
157,Yellow throated Vireo,29,8,14,21,0.27586206896551724,5,0.625,has_upperparts_color::black,cbm
34,Gray crowned Rosy Finch,29,13,7,16,0.4482758620689655,4,0.3076923076923077,has_upperparts_color::black,cbm
3,Sooty Albatross,28,2,4,26,0.07142857142857142,0,0.0,has_upperparts_color::black,cbm
15,Lazuli Bunting,28,17,11,11,0.6071428571428571,9,0.5294117647058824,has_upperparts_color::black,cbm
16,Painted Bunting,28,2,2,26,0.07142857142857142,0,0.0,has_upperparts_color::black,cbm
58,Pigeon Guillemot,28,18,22,10,0.6428571428571429,17,0.9444444444444444,has_upperparts_color::black,cbm
17,Cardinal,27,5,0,22,0.18518518518518517,0,0.0,has_upperparts_color::black,cbm
75,Green Jay,27,1,1,26,0.037037037037037035,0,0.0,has_upperparts_color::black,cbm
178,Swainson Warbler,26,3,1,23,0.11538461538461539,0,0.0,has_upperparts_color::black,cbm
12,Yellow headed Blackbird,26,20,24,6,0.7692307692307693,18,0.9,has_upperparts_color::black,cbm
22,Chuck will Widow,26,6,10,20,0.23076923076923078,4,0.6666666666666666,has_upperparts_color::black,cbm
7,Parakeet Auklet,23,15,20,8,0.6521739130434783,14,0.9333333333333333,has_upperparts_color::black,cbm
84,Red legged Kittiwake,23,5,5,18,0.21739130434782608,1,0.2,has_upperparts_color::black,cbm
32,Mangrove Cuckoo,23,3,6,20,0.13043478260869565,2,0.6666666666666666,has_upperparts_color::black,cbm
24,Red faced Cormorant,22,16,21,6,0.7272727272727273,16,1.0,has_upperparts_color::black,cbm
151,Black capped Vireo,21,7,11,14,0.3333333333333333,6,0.8571428571428571,has_upperparts_color::black,cbm
113,Baird Sparrow,20,5,7,15,0.25,3,0.6,has_upperparts_color::black,cbm
187,American Three toed Woodpecker,20,17,19,3,0.85,17,1.0,has_upperparts_color::black,cbm
65,Slaty backed Gull,20,11,9,9,0.55,7,0.6363636363636364,has_upperparts_color::black,cbm
101,White Pelican,20,2,1,18,0.1,1,0.5,has_upperparts_color::black,cbm
105,Whip poor Will,19,6,7,13,0.3157894736842105,3,0.5,has_upperparts_color::black,cbm
8,Rhinoceros Auklet,18,11,12,7,0.6111111111111112,7,0.6363636363636364,has_upperparts_color::black,cbm
18,Spotted Catbird,15,3,3,12,0.2,1,0.3333333333333333,has_upperparts_color::black,cbm
5,Crested Auklet,14,10,9,4,0.7142857142857143,8,0.8,has_upperparts_color::black,cbm
6,Least Auklet,11,6,9,5,0.5454545454545454,5,0.8333333333333334,has_upperparts_color::black,cbm
1,Black footed Albatross,30,1,0,29,0.03333333333333333,0,0.0,has_bill_length::shorter_than_head,cbm
143,Caspian Tern,30,2,0,28,0.06666666666666667,0,0.0,has_bill_length::shorter_than_head,cbm
120,Fox Sparrow,30,28,23,2,0.9333333333333333,21,0.75,has_bill_length::shorter_than_head,cbm
121,Grasshopper Sparrow,30,28,27,2,0.9333333333333333,25,0.8928571428571429,has_bill_length::shorter_than_head,cbm
122,Harris Sparrow,30,30,27,0,1.0,27,0.9,has_bill_length::shorter_than_head,cbm
123,Henslow Sparrow,30,27,28,3,0.9,25,0.9259259259259259,has_bill_length::shorter_than_head,cbm
126,Nelson Sharp tailed Sparrow,30,29,28,1,0.9666666666666667,27,0.9310344827586207,has_bill_length::shorter_than_head,cbm
127,Savannah Sparrow,30,28,29,2,0.9333333333333333,27,0.9642857142857143,has_bill_length::shorter_than_head,cbm
128,Seaside Sparrow,30,19,23,11,0.6333333333333333,12,0.631578947368421,has_bill_length::shorter_than_head,cbm
129,Song Sparrow,30,29,28,1,0.9666666666666667,27,0.9310344827586207,has_bill_length::shorter_than_head,cbm
130,Tree Sparrow,30,29,29,1,0.9666666666666667,28,0.9655172413793104,has_bill_length::shorter_than_head,cbm
131,Vesper Sparrow,30,30,28,0,1.0,28,0.9333333333333333,has_bill_length::shorter_than_head,cbm
132,White crowned Sparrow,30,30,27,0,1.0,27,0.9,has_bill_length::shorter_than_head,cbm
133,White throated Sparrow,30,28,29,2,0.9333333333333333,27,0.9642857142857143,has_bill_length::shorter_than_head,cbm
134,Cape Glossy Starling,30,20,9,10,0.6666666666666666,6,0.3,has_bill_length::shorter_than_head,cbm
135,Bank Swallow,30,27,23,3,0.9,20,0.7407407407407407,has_bill_length::shorter_than_head,cbm
136,Barn Swallow,30,27,26,3,0.9,23,0.8518518518518519,has_bill_length::shorter_than_head,cbm
137,Cliff Swallow,30,21,20,9,0.7,15,0.7142857142857143,has_bill_length::shorter_than_head,cbm
138,Tree Swallow,30,26,17,4,0.8666666666666667,15,0.5769230769230769,has_bill_length::shorter_than_head,cbm
139,Scarlet Tanager,30,29,28,1,0.9666666666666667,27,0.9310344827586207,has_bill_length::shorter_than_head,cbm
