species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,attr,model
28,Brown Creeper,29,27,3,2,0.9310344827586207,3,0.1111111111111111,has_breast_pattern::solid,baseline
9,Brewer Blackbird,29,19,25,10,0.6551724137931034,18,0.9473684210526315,has_breast_pattern::solid,baseline
166,Golden winged Warbler,29,13,24,16,0.4482758620689655,10,0.7692307692307693,has_breast_pattern::solid,baseline
23,Brandt Cormorant,29,18,17,11,0.6206896551724138,11,0.6111111111111112,has_breast_pattern::solid,baseline
190,Red cockaded Woodpecker,29,4,0,25,0.13793103448275862,0,0.0,has_breast_pattern::solid,baseline
33,Yellow billed Cuckoo,29,26,26,3,0.896551724137931,23,0.8846153846153846,has_breast_pattern::solid,baseline
179,Tennessee Warbler,29,23,28,6,0.7931034482758621,23,1.0,has_breast_pattern::solid,baseline
19,Gray Catbird,29,25,28,4,0.8620689655172413,25,1.0,has_breast_pattern::solid,baseline
43,Yellow bellied Flycatcher,29,15,20,14,0.5172413793103449,11,0.7333333333333333,has_breast_pattern::solid,baseline
117,Clay colored Sparrow,29,20,21,9,0.6896551724137931,13,0.65,has_breast_pattern::solid,baseline
141,Artic Tern,29,25,29,4,0.8620689655172413,25,1.0,has_breast_pattern::solid,baseline
160,Black throated Blue Warbler,29,16,21,13,0.5517241379310345,13,0.8125,has_breast_pattern::solid,baseline
119,Field Sparrow,29,11,24,18,0.3793103448275862,11,1.0,has_breast_pattern::solid,baseline
124,Le Conte Sparrow,29,11,6,18,0.3793103448275862,3,0.2727272727272727,has_breast_pattern::solid,baseline
125,Lincoln Sparrow,29,1,1,28,0.034482758620689655,0,0.0,has_breast_pattern::solid,baseline
115,Brewer Sparrow,29,17,18,12,0.5862068965517241,11,0.6470588235294118,has_breast_pattern::solid,baseline
60,Glaucous winged Gull,29,21,27,8,0.7241379310344828,20,0.9523809523809523,has_breast_pattern::solid,baseline
78,Gray Kingbird,29,25,24,4,0.8620689655172413,20,0.8,has_breast_pattern::solid,baseline
97,Orchard Oriole,29,19,19,10,0.6551724137931034,13,0.6842105263157895,has_breast_pattern::solid,baseline
149,Brown Thrasher,29,1,2,28,0.034482758620689655,1,1.0,has_breast_pattern::solid,baseline
39,Least Flycatcher,29,15,18,14,0.5172413793103449,9,0.6,has_breast_pattern::solid,baseline
153,Philadelphia Vireo,29,25,28,4,0.8620689655172413,24,0.96,has_breast_pattern::solid,baseline
37,Acadian Flycatcher,29,12,19,17,0.41379310344827586,8,0.6666666666666666,has_breast_pattern::solid,baseline
157,Yellow throated Vireo,29,19,25,10,0.6551724137931034,16,0.8421052631578947,has_breast_pattern::solid,baseline
34,Gray crowned Rosy Finch,29,12,5,17,0.41379310344827586,2,0.16666666666666666,has_breast_pattern::solid,baseline
3,Sooty Albatross,28,17,23,11,0.6071428571428571,15,0.8823529411764706,has_breast_pattern::solid,baseline
15,Lazuli Bunting,28,14,22,14,0.5,10,0.7142857142857143,has_breast_pattern::solid,baseline
16,Painted Bunting,28,19,28,9,0.6785714285714286,19,1.0,has_breast_pattern::solid,baseline
58,Pigeon Guillemot,28,20,20,8,0.7142857142857143,14,0.7,has_breast_pattern::solid,baseline
17,Cardinal,27,20,26,7,0.7407407407407407,19,0.95,has_breast_pattern::solid,baseline
75,Green Jay,27,5,20,22,0.18518518518518517,4,0.8,has_breast_pattern::solid,baseline
178,Swainson Warbler,26,14,24,12,0.5384615384615384,12,0.8571428571428571,has_breast_pattern::solid,baseline
12,Yellow headed Blackbird,26,15,24,11,0.5769230769230769,14,0.9333333333333333,has_breast_pattern::solid,baseline
22,Chuck will Widow,26,0,2,26,0.0,0,,has_breast_pattern::solid,baseline
7,Parakeet Auklet,23,7,6,16,0.30434782608695654,3,0.42857142857142855,has_breast_pattern::solid,baseline
84,Red legged Kittiwake,23,19,23,4,0.8260869565217391,19,1.0,has_breast_pattern::solid,baseline
32,Mangrove Cuckoo,23,15,21,8,0.6521739130434783,15,1.0,has_breast_pattern::solid,baseline
24,Red faced Cormorant,22,15,19,7,0.6818181818181818,12,0.8,has_breast_pattern::solid,baseline
151,Black capped Vireo,21,14,13,7,0.6666666666666666,9,0.6428571428571429,has_breast_pattern::solid,baseline
113,Baird Sparrow,20,4,0,16,0.2,0,0.0,has_breast_pattern::solid,baseline
187,American Three toed Woodpecker,20,8,1,12,0.4,0,0.0,has_breast_pattern::solid,baseline
65,Slaty backed Gull,20,10,18,10,0.5,9,0.9,has_breast_pattern::solid,baseline
101,White Pelican,20,17,17,3,0.85,14,0.8235294117647058,has_breast_pattern::solid,baseline
105,Whip poor Will,19,2,1,17,0.10526315789473684,0,0.0,has_breast_pattern::solid,baseline
8,Rhinoceros Auklet,18,10,7,8,0.5555555555555556,5,0.5,has_breast_pattern::solid,baseline
18,Spotted Catbird,15,2,1,13,0.13333333333333333,0,0.0,has_breast_pattern::solid,baseline
5,Crested Auklet,14,9,11,5,0.6428571428571429,6,0.6666666666666666,has_breast_pattern::solid,baseline
6,Least Auklet,11,1,2,10,0.09090909090909091,1,1.0,has_breast_pattern::solid,baseline
1,Black footed Albatross,30,8,8,22,0.26666666666666666,3,0.375,has_upperparts_color::black,baseline
143,Caspian Tern,30,3,0,27,0.1,0,0.0,has_upperparts_color::black,baseline
120,Fox Sparrow,30,2,2,28,0.06666666666666667,0,0.0,has_upperparts_color::black,baseline
121,Grasshopper Sparrow,30,12,10,18,0.4,4,0.3333333333333333,has_upperparts_color::black,baseline
122,Harris Sparrow,30,20,15,10,0.6666666666666666,13,0.65,has_upperparts_color::black,baseline
123,Henslow Sparrow,30,15,9,15,0.5,4,0.26666666666666666,has_upperparts_color::black,baseline
126,Nelson Sharp tailed Sparrow,30,6,5,24,0.2,1,0.16666666666666666,has_upperparts_color::black,baseline
127,Savannah Sparrow,30,11,7,19,0.36666666666666664,4,0.36363636363636365,has_upperparts_color::black,baseline
128,Seaside Sparrow,30,2,6,28,0.06666666666666667,1,0.5,has_upperparts_color::black,baseline
129,Song Sparrow,30,4,1,26,0.13333333333333333,1,0.25,has_upperparts_color::black,baseline
130,Tree Sparrow,30,12,7,18,0.4,4,0.3333333333333333,has_upperparts_color::black,baseline
131,Vesper Sparrow,30,7,5,23,0.23333333333333334,3,0.42857142857142855,has_upperparts_color::black,baseline
132,White crowned Sparrow,30,3,15,27,0.1,1,0.3333333333333333,has_upperparts_color::black,baseline
133,White throated Sparrow,30,14,10,16,0.4666666666666667,4,0.2857142857142857,has_upperparts_color::black,baseline
134,Cape Glossy Starling,30,17,18,13,0.5666666666666667,11,0.6470588235294118,has_upperparts_color::black,baseline
135,Bank Swallow,30,8,4,22,0.26666666666666666,1,0.125,has_upperparts_color::black,baseline
136,Barn Swallow,30,13,23,17,0.43333333333333335,10,0.7692307692307693,has_upperparts_color::black,baseline
137,Cliff Swallow,30,13,14,17,0.43333333333333335,6,0.46153846153846156,has_upperparts_color::black,baseline
138,Tree Swallow,30,9,11,21,0.3,4,0.4444444444444444,has_upperparts_color::black,baseline
139,Scarlet Tanager,30,22,21,8,0.7333333333333333,16,0.7272727272727273,has_upperparts_color::black,baseline
140,Summer Tanager,30,7,2,23,0.23333333333333334,1,0.14285714285714285,has_upperparts_color::black,baseline
118,House Sparrow,30,11,4,19,0.36666666666666664,2,0.18181818181818182,has_upperparts_color::black,baseline
116,Chipping Sparrow,30,14,3,16,0.4666666666666667,3,0.21428571428571427,has_upperparts_color::black,baseline
114,Black throated Sparrow,30,5,15,25,0.16666666666666666,2,0.4,has_upperparts_color::black,baseline
2,Laysan Albatross,30,10,6,20,0.3333333333333333,4,0.4,has_upperparts_color::black,baseline
92,Nighthawk,30,15,15,15,0.5,10,0.6666666666666666,has_upperparts_color::black,baseline
93,Clark Nutcracker,30,24,24,6,0.8,20,0.8333333333333334,has_upperparts_color::black,baseline
94,White breasted Nuthatch,30,20,26,10,0.6666666666666666,17,0.85,has_upperparts_color::black,baseline
95,Baltimore Oriole,30,26,29,4,0.8666666666666667,25,0.9615384615384616,has_upperparts_color::black,baseline
96,Hooded Oriole,30,21,20,9,0.7,14,0.6666666666666666,has_upperparts_color::black,baseline
98,Scott Oriole,30,21,28,9,0.7,20,0.9523809523809523,has_upperparts_color::black,baseline
99,Ovenbird,30,3,3,27,0.1,0,0.0,has_upperparts_color::black,baseline
100,Brown Pelican,30,8,10,22,0.26666666666666666,4,0.5,has_upperparts_color::black,baseline
102,Western Wood Pewee,30,8,7,22,0.26666666666666666,1,0.125,has_upperparts_color::black,baseline
112,Great Grey Shrike,30,17,11,13,0.5666666666666667,7,0.4117647058823529,has_upperparts_color::black,baseline
103,Sayornis,30,5,9,25,0.16666666666666666,4,0.8,has_upperparts_color::black,baseline
104,American Pipit,30,10,6,20,0.3333333333333333,2,0.2,has_upperparts_color::black,baseline
106,Horned Puffin,30,26,26,4,0.8666666666666667,23,0.8846153846153846,has_upperparts_color::black,baseline
107,Common Raven,30,28,30,2,0.9333333333333333,28,1.0,has_upperparts_color::black,baseline
108,White necked Raven,30,24,28,6,0.8,22,0.9166666666666666,has_upperparts_color::black,baseline
109,American Redstart,30,21,25,9,0.7,18,0.8571428571428571,has_upperparts_color::black,baseline
110,Geococcyx,30,13,21,17,0.43333333333333335,8,0.6153846153846154,has_upperparts_color::black,baseline
111,Loggerhead Shrike,30,19,18,11,0.6333333333333333,14,0.7368421052631579,has_upperparts_color::black,baseline
142,Black Tern,30,8,6,22,0.26666666666666666,2,0.25,has_upperparts_color::black,baseline
144,Common Tern,30,3,4,27,0.1,1,0.3333333333333333,has_upperparts_color::black,baseline
90,Red breasted Merganser,30,16,16,14,0.5333333333333333,13,0.8125,has_upperparts_color::black,baseline
145,Elegant Tern,30,4,1,26,0.13333333333333333,0,0.0,has_upperparts_color::black,baseline
176,Prairie Warbler,30,13,10,17,0.43333333333333335,3,0.23076923076923078,has_upperparts_color::black,baseline
177,Prothonotary Warbler,30,11,10,19,0.36666666666666664,6,0.5454545454545454,has_upperparts_color::black,baseline
180,Wilson Warbler,30,7,6,23,0.23333333333333334,2,0.2857142857142857,has_upperparts_color::black,baseline
182,Yellow Warbler,30,15,2,15,0.5,1,0.06666666666666667,has_upperparts_color::black,baseline
183,Northern Waterthrush,30,3,6,27,0.1,1,0.3333333333333333,has_upperparts_color::black,baseline
184,Louisiana Waterthrush,30,7,2,23,0.23333333333333334,1,0.14285714285714285,has_upperparts_color::black,baseline
185,Bohemian Waxwing,30,13,16,17,0.43333333333333335,10,0.7692307692307693,has_upperparts_color::black,baseline
186,Cedar Waxwing,30,5,1,25,0.16666666666666666,1,0.2,has_upperparts_color::black,baseline
188,Pileated Woodpecker,30,29,26,1,0.9666666666666667,26,0.896551724137931,has_upperparts_color::black,baseline
189,Red bellied Woodpecker,30,27,22,3,0.9,20,0.7407407407407407,has_upperparts_color::black,baseline
191,Red headed Woodpecker,30,22,25,8,0.7333333333333333,19,0.8636363636363636,has_upperparts_color::black,baseline
192,Downy Woodpecker,30,29,29,1,0.9666666666666667,29,1.0,has_upperparts_color::black,baseline
193,Bewick Wren,30,9,3,21,0.3,0,0.0,has_upperparts_color::black,baseline
194,Cactus Wren,30,11,9,19,0.36666666666666664,4,0.36363636363636365,has_upperparts_color::black,baseline
195,Carolina Wren,30,3,0,27,0.1,0,0.0,has_upperparts_color::black,baseline
196,House Wren,30,4,3,26,0.13333333333333333,1,0.25,has_upperparts_color::black,baseline
197,Marsh Wren,30,14,2,16,0.4666666666666667,1,0.07142857142857142,has_upperparts_color::black,baseline
198,Rock Wren,30,8,4,22,0.26666666666666666,2,0.25,has_upperparts_color::black,baseline
199,Winter Wren,30,8,0,22,0.26666666666666666,0,0.0,has_upperparts_color::black,baseline
175,Pine Warbler,30,3,11,27,0.1,2,0.6666666666666666,has_upperparts_color::black,baseline
174,Palm Warbler,30,8,2,22,0.26666666666666666,1,0.125,has_upperparts_color::black,baseline
173,Orange crowned Warbler,30,4,0,26,0.13333333333333333,0,0.0,has_upperparts_color::black,baseline
158,Bay breasted Warbler,30,14,22,16,0.4666666666666667,11,0.7857142857142857,has_upperparts_color::black,baseline
146,Forsters Tern,30,3,3,27,0.1,0,0.0,has_upperparts_color::black,baseline
147,Least Tern,30,8,4,22,0.26666666666666666,2,0.25,has_upperparts_color::black,baseline
148,Green tailed Towhee,30,2,1,28,0.06666666666666667,0,0.0,has_upperparts_color::black,baseline
150,Sage Thrasher,30,4,3,26,0.13333333333333333,1,0.25,has_upperparts_color::black,baseline
152,Blue headed Vireo,30,12,11,18,0.4,5,0.4166666666666667,has_upperparts_color::black,baseline
154,Red eyed Vireo,30,4,0,26,0.13333333333333333,0,0.0,has_upperparts_color::black,baseline
155,Warbling Vireo,30,3,1,27,0.1,0,0.0,has_upperparts_color::black,baseline
156,White eyed Vireo,30,12,8,18,0.4,4,0.3333333333333333,has_upperparts_color::black,baseline
159,Black and white Warbler,30,26,25,4,0.8666666666666667,22,0.8461538461538461,has_upperparts_color::black,baseline
172,Nashville Warbler,30,3,2,27,0.1,0,0.0,has_upperparts_color::black,baseline
161,Blue winged Warbler,30,3,3,27,0.1,1,0.3333333333333333,has_upperparts_color::black,baseline
162,Canada Warbler,30,10,4,20,0.3333333333333333,4,0.4,has_upperparts_color::black,baseline
163,Cape May Warbler,30,12,12,18,0.4,4,0.3333333333333333,has_upperparts_color::black,baseline
164,Cerulean Warbler,30,12,12,18,0.4,5,0.4166666666666667,has_upperparts_color::black,baseline
165,Chestnut sided Warbler,30,12,20,18,0.4,10,0.8333333333333334,has_upperparts_color::black,baseline
167,Hooded Warbler,30,7,12,23,0.23333333333333334,3,0.42857142857142855,has_upperparts_color::black,baseline
170,Mourning Warbler,30,1,1,29,0.03333333333333333,0,0.0,has_upperparts_color::black,baseline
171,Myrtle Warbler,30,12,18,18,0.4,8,0.6666666666666666,has_upperparts_color::black,baseline
91,Mockingbird,30,13,7,17,0.43333333333333335,4,0.3076923076923077,has_upperparts_color::black,baseline
200,Common Yellowthroat,30,4,2,26,0.13333333333333333,1,0.25,has_upperparts_color::black,baseline
89,Hooded Merganser,30,23,26,7,0.7666666666666667,21,0.9130434782608695,has_upperparts_color::black,baseline
26,Bronzed Cowbird,30,24,29,6,0.8,23,0.9583333333333334,has_upperparts_color::black,baseline
61,Heermann Gull,30,21,13,9,0.7,12,0.5714285714285714,has_upperparts_color::black,baseline
59,California Gull,30,14,12,16,0.4666666666666667,6,0.42857142857142855,has_upperparts_color::black,baseline
25,Pelagic Cormorant,30,21,27,9,0.7,19,0.9047619047619048,has_upperparts_color::black,baseline
57,Rose breasted Grosbeak,30,20,26,10,0.6666666666666666,19,0.95,has_upperparts_color::black,baseline
56,Pine Grosbeak,30,14,16,16,0.4666666666666667,9,0.6428571428571429,has_upperparts_color::black,baseline
55,Evening Grosbeak,30,13,22,17,0.43333333333333335,11,0.8461538461538461,has_upperparts_color::black,baseline
54,Blue Grosbeak,30,13,13,17,0.43333333333333335,6,0.46153846153846156,has_upperparts_color::black,baseline
53,Western Grebe,30,14,14,16,0.4666666666666667,8,0.5714285714285714,has_upperparts_color::black,baseline
52,Pied billed Grebe,30,9,5,21,0.3,2,0.2222222222222222,has_upperparts_color::black,baseline
51,Horned Grebe,30,16,12,14,0.5333333333333333,9,0.5625,has_upperparts_color::black,baseline
50,Eared Grebe,30,14,13,16,0.4666666666666667,7,0.5,has_upperparts_color::black,baseline
49,Boat tailed Grackle,30,19,26,11,0.6333333333333333,17,0.8947368421052632,has_upperparts_color::black,baseline
48,European Goldfinch,30,21,21,9,0.7,15,0.7142857142857143,has_upperparts_color::black,baseline
47,American Goldfinch,30,22,22,8,0.7333333333333333,17,0.7727272727272727,has_upperparts_color::black,baseline
63,Ivory Gull,30,4,1,26,0.13333333333333333,1,0.25,has_upperparts_color::black,baseline
46,Gadwall,30,6,5,24,0.2,0,0.0,has_upperparts_color::black,baseline
45,Northern Fulmar,30,6,1,24,0.2,0,0.0,has_upperparts_color::black,baseline
44,Frigatebird,30,15,26,15,0.5,14,0.9333333333333333,has_upperparts_color::black,baseline
88,Western Meadowlark,30,7,9,23,0.23333333333333334,2,0.2857142857142857,has_upperparts_color::black,baseline
42,Vermilion Flycatcher,30,14,11,16,0.4666666666666667,6,0.42857142857142855,has_upperparts_color::black,baseline
41,Scissor tailed Flycatcher,30,16,9,14,0.5333333333333333,4,0.25,has_upperparts_color::black,baseline
27,Shiny Cowbird,30,23,22,7,0.7666666666666667,19,0.8260869565217391,has_upperparts_color::black,baseline
40,Olive sided Flycatcher,30,9,1,21,0.3,0,0.0,has_upperparts_color::black,baseline
38,Great Crested Flycatcher,30,10,1,20,0.3333333333333333,1,0.1,has_upperparts_color::black,baseline
36,Northern Flicker,30,17,14,13,0.5666666666666667,10,0.5882352941176471,has_upperparts_color::black,baseline
29,American Crow,30,30,30,0,1.0,30,1.0,has_upperparts_color::black,baseline
35,Purple Finch,30,6,0,24,0.2,0,0.0,has_upperparts_color::black,baseline
30,Fish Crow,30,25,28,5,0.8333333333333334,24,0.96,has_upperparts_color::black,baseline
21,Eastern Towhee,30,22,23,8,0.7333333333333333,19,0.8636363636363636,has_upperparts_color::black,baseline
62,Herring Gull,30,6,3,24,0.2,1,0.16666666666666666,has_upperparts_color::black,baseline
64,Ring billed Gull,30,5,3,25,0.16666666666666666,0,0.0,has_upperparts_color::black,baseline
73,Blue Jay,30,16,8,14,0.5333333333333333,6,0.375,has_upperparts_color::black,baseline
87,Mallard,30,10,10,20,0.3333333333333333,3,0.3,has_upperparts_color::black,baseline
86,Pacific Loon,30,19,14,11,0.6333333333333333,11,0.5789473684210527,has_upperparts_color::black,baseline
85,Horned Lark,30,9,8,21,0.3,0,0.0,has_upperparts_color::black,baseline
4,Groove billed Ani,30,24,24,6,0.8,20,0.8333333333333334,has_upperparts_color::black,baseline
83,White breasted Kingfisher,30,4,2,26,0.13333333333333333,0,0.0,has_upperparts_color::black,baseline
82,Ringed Kingfisher,30,8,14,22,0.26666666666666666,4,0.5,has_upperparts_color::black,baseline
81,Pied Kingfisher,30,20,30,10,0.6666666666666666,20,1.0,has_upperparts_color::black,baseline
80,Green Kingfisher,30,17,16,13,0.5666666666666667,9,0.5294117647058824,has_upperparts_color::black,baseline
79,Belted Kingfisher,30,6,20,24,0.2,4,0.6666666666666666,has_upperparts_color::black,baseline
10,Red winged Blackbird,30,27,29,3,0.9,26,0.9629629629629629,has_upperparts_color::black,baseline
77,Tropical Kingbird,30,3,2,27,0.1,1,0.3333333333333333,has_upperparts_color::black,baseline
11,Rusty Blackbird,30,21,21,9,0.7,14,0.6666666666666666,has_upperparts_color::black,baseline
74,Florida Jay,30,2,0,28,0.06666666666666667,0,0.0,has_upperparts_color::black,baseline
76,Dark eyed Junco,30,6,10,24,0.2,2,0.3333333333333333,has_upperparts_color::black,baseline
72,Pomarine Jaeger,30,11,4,19,0.36666666666666664,2,0.18181818181818182,has_upperparts_color::black,baseline
14,Indigo Bunting,30,10,3,20,0.3333333333333333,1,0.1,has_upperparts_color::black,baseline
66,Western Gull,30,13,11,17,0.43333333333333335,7,0.5384615384615384,has_upperparts_color::black,baseline
71,Long tailed Jaeger,30,5,8,25,0.16666666666666666,4,0.8,has_upperparts_color::black,baseline
67,Anna Hummingbird,30,6,1,24,0.2,0,0.0,has_upperparts_color::black,baseline
68,Ruby throated Hummingbird,30,1,2,29,0.03333333333333333,0,0.0,has_upperparts_color::black,baseline
31,Black billed Cuckoo,30,3,0,27,0.1,0,0.0,has_upperparts_color::black,baseline
69,Rufous Hummingbird,30,1,2,29,0.03333333333333333,0,0.0,has_upperparts_color::black,baseline
13,Bobolink,30,21,29,9,0.7,20,0.9523809523809523,has_upperparts_color::black,baseline
70,Green Violetear,30,2,1,28,0.06666666666666667,0,0.0,has_upperparts_color::black,baseline
181,Worm eating Warbler,29,5,1,24,0.1724137931034483,0,0.0,has_upperparts_color::black,baseline
20,Yellow breasted Chat,29,7,5,22,0.2413793103448276,3,0.42857142857142855,has_upperparts_color::black,baseline
169,Magnolia Warbler,29,21,21,8,0.7241379310344828,18,0.8571428571428571,has_upperparts_color::black,baseline
168,Kentucky Warbler,29,6,1,23,0.20689655172413793,0,0.0,has_upperparts_color::black,baseline
28,Brown Creeper,29,9,22,20,0.3103448275862069,6,0.6666666666666666,has_upperparts_color::black,baseline
9,Brewer Blackbird,29,18,26,11,0.6206896551724138,17,0.9444444444444444,has_upperparts_color::black,baseline
166,Golden winged Warbler,29,10,8,19,0.3448275862068966,3,0.3,has_upperparts_color::black,baseline
23,Brandt Cormorant,29,16,21,13,0.5517241379310345,14,0.875,has_upperparts_color::black,baseline
190,Red cockaded Woodpecker,29,25,28,4,0.8620689655172413,24,0.96,has_upperparts_color::black,baseline
33,Yellow billed Cuckoo,29,2,0,27,0.06896551724137931,0,0.0,has_upperparts_color::black,baseline
179,Tennessee Warbler,29,11,3,18,0.3793103448275862,2,0.18181818181818182,has_upperparts_color::black,baseline
19,Gray Catbird,29,7,2,22,0.2413793103448276,0,0.0,has_upperparts_color::black,baseline
43,Yellow bellied Flycatcher,29,9,8,20,0.3103448275862069,2,0.2222222222222222,has_upperparts_color::black,baseline
117,Clay colored Sparrow,29,16,3,13,0.5517241379310345,1,0.0625,has_upperparts_color::black,baseline
141,Artic Tern,29,3,0,26,0.10344827586206896,0,0.0,has_upperparts_color::black,baseline
160,Black throated Blue Warbler,29,14,23,15,0.4827586206896552,10,0.7142857142857143,has_upperparts_color::black,baseline
119,Field Sparrow,29,12,2,17,0.41379310344827586,1,0.08333333333333333,has_upperparts_color::black,baseline
124,Le Conte Sparrow,29,15,8,14,0.5172413793103449,8,0.5333333333333333,has_upperparts_color::black,baseline
125,Lincoln Sparrow,29,18,2,11,0.6206896551724138,1,0.05555555555555555,has_upperparts_color::black,baseline
115,Brewer Sparrow,29,9,6,20,0.3103448275862069,3,0.3333333333333333,has_upperparts_color::black,baseline
60,Glaucous winged Gull,29,0,2,29,0.0,0,,has_upperparts_color::black,baseline
78,Gray Kingbird,29,5,2,24,0.1724137931034483,1,0.2,has_upperparts_color::black,baseline
97,Orchard Oriole,29,21,22,8,0.7241379310344828,16,0.7619047619047619,has_upperparts_color::black,baseline
149,Brown Thrasher,29,3,2,26,0.10344827586206896,0,0.0,has_upperparts_color::black,baseline
39,Least Flycatcher,29,7,5,22,0.2413793103448276,2,0.2857142857142857,has_upperparts_color::black,baseline
153,Philadelphia Vireo,29,6,0,23,0.20689655172413793,0,0.0,has_upperparts_color::black,baseline
37,Acadian Flycatcher,29,4,7,25,0.13793103448275862,0,0.0,has_upperparts_color::black,baseline
157,Yellow throated Vireo,29,8,4,21,0.27586206896551724,2,0.25,has_upperparts_color::black,baseline
34,Gray crowned Rosy Finch,29,13,8,16,0.4482758620689655,4,0.3076923076923077,has_upperparts_color::black,baseline
3,Sooty Albatross,28,2,5,26,0.07142857142857142,1,0.5,has_upperparts_color::black,baseline
15,Lazuli Bunting,28,17,9,11,0.6071428571428571,6,0.35294117647058826,has_upperparts_color::black,baseline
16,Painted Bunting,28,2,1,26,0.07142857142857142,0,0.0,has_upperparts_color::black,baseline
58,Pigeon Guillemot,28,18,22,10,0.6428571428571429,15,0.8333333333333334,has_upperparts_color::black,baseline
17,Cardinal,27,5,1,22,0.18518518518518517,0,0.0,has_upperparts_color::black,baseline
75,Green Jay,27,1,5,26,0.037037037037037035,0,0.0,has_upperparts_color::black,baseline
178,Swainson Warbler,26,3,0,23,0.11538461538461539,0,0.0,has_upperparts_color::black,baseline
12,Yellow headed Blackbird,26,20,24,6,0.7692307692307693,18,0.9,has_upperparts_color::black,baseline
22,Chuck will Widow,26,6,1,20,0.23076923076923078,1,0.16666666666666666,has_upperparts_color::black,baseline
7,Parakeet Auklet,23,15,19,8,0.6521739130434783,13,0.8666666666666667,has_upperparts_color::black,baseline
84,Red legged Kittiwake,23,5,4,18,0.21739130434782608,0,0.0,has_upperparts_color::black,baseline
32,Mangrove Cuckoo,23,3,6,20,0.13043478260869565,1,0.3333333333333333,has_upperparts_color::black,baseline
24,Red faced Cormorant,22,16,20,6,0.7272727272727273,14,0.875,has_upperparts_color::black,baseline
151,Black capped Vireo,21,7,13,14,0.3333333333333333,5,0.7142857142857143,has_upperparts_color::black,baseline
113,Baird Sparrow,20,5,5,15,0.25,1,0.2,has_upperparts_color::black,baseline
187,American Three toed Woodpecker,20,17,20,3,0.85,17,1.0,has_upperparts_color::black,baseline
65,Slaty backed Gull,20,11,9,9,0.55,6,0.5454545454545454,has_upperparts_color::black,baseline
101,White Pelican,20,2,0,18,0.1,0,0.0,has_upperparts_color::black,baseline
105,Whip poor Will,19,6,3,13,0.3157894736842105,1,0.16666666666666666,has_upperparts_color::black,baseline
8,Rhinoceros Auklet,18,11,12,7,0.6111111111111112,7,0.6363636363636364,has_upperparts_color::black,baseline
18,Spotted Catbird,15,3,1,12,0.2,0,0.0,has_upperparts_color::black,baseline
5,Crested Auklet,14,10,13,4,0.7142857142857143,9,0.9,has_upperparts_color::black,baseline
6,Least Auklet,11,6,9,5,0.5454545454545454,5,0.8333333333333334,has_upperparts_color::black,baseline
1,Black footed Albatross,30,1,0,29,0.03333333333333333,0,0.0,has_bill_length::shorter_than_head,baseline
143,Caspian Tern,30,2,0,28,0.06666666666666667,0,0.0,has_bill_length::shorter_than_head,baseline
120,Fox Sparrow,30,28,28,2,0.9333333333333333,26,0.9285714285714286,has_bill_length::shorter_than_head,baseline
121,Grasshopper Sparrow,30,28,28,2,0.9333333333333333,27,0.9642857142857143,has_bill_length::shorter_than_head,baseline
122,Harris Sparrow,30,30,28,0,1.0,28,0.9333333333333333,has_bill_length::shorter_than_head,baseline
123,Henslow Sparrow,30,27,30,3,0.9,27,1.0,has_bill_length::shorter_than_head,baseline
126,Nelson Sharp tailed Sparrow,30,29,29,1,0.9666666666666667,28,0.9655172413793104,has_bill_length::shorter_than_head,baseline
127,Savannah Sparrow,30,28,29,2,0.9333333333333333,27,0.9642857142857143,has_bill_length::shorter_than_head,baseline
128,Seaside Sparrow,30,19,28,11,0.6333333333333333,17,0.8947368421052632,has_bill_length::shorter_than_head,baseline
129,Song Sparrow,30,29,29,1,0.9666666666666667,28,0.9655172413793104,has_bill_length::shorter_than_head,baseline
130,Tree Sparrow,30,29,29,1,0.9666666666666667,28,0.9655172413793104,has_bill_length::shorter_than_head,baseline
131,Vesper Sparrow,30,30,30,0,1.0,30,1.0,has_bill_length::shorter_than_head,baseline
132,White crowned Sparrow,30,30,27,0,1.0,27,0.9,has_bill_length::shorter_than_head,baseline
133,White throated Sparrow,30,28,27,2,0.9333333333333333,25,0.8928571428571429,has_bill_length::shorter_than_head,baseline
134,Cape Glossy Starling,30,20,10,10,0.6666666666666666,7,0.35,has_bill_length::shorter_than_head,baseline
135,Bank Swallow,30,27,25,3,0.9,23,0.8518518518518519,has_bill_length::shorter_than_head,baseline
136,Barn Swallow,30,27,25,3,0.9,24,0.8888888888888888,has_bill_length::shorter_than_head,baseline
137,Cliff Swallow,30,21,26,9,0.7,20,0.9523809523809523,has_bill_length::shorter_than_head,baseline
138,Tree Swallow,30,26,21,4,0.8666666666666667,19,0.7307692307692307,has_bill_length::shorter_than_head,baseline
139,Scarlet Tanager,30,29,24,1,0.9666666666666667,23,0.7931034482758621,has_bill_length::shorter_than_head,baseline
140,Summer Tanager,30,23,26,7,0.7666666666666667,19,0.8260869565217391,has_bill_length::shorter_than_head,baseline
118,House Sparrow,30,27,26,3,0.9,23,0.8518518518518519,has_bill_length::shorter_than_head,baseline
116,Chipping Sparrow,30,30,28,0,1.0,28,0.9333333333333333,has_bill_length::shorter_than_head,baseline
114,Black throated Sparrow,30,28,28,2,0.9333333333333333,26,0.9285714285714286,has_bill_length::shorter_than_head,baseline
