species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,attr,model
178,Swainson Warbler,26,3,4,23,0.11538461538461539,2,0.6666666666666666,has_primary_color::yellow,baseline
12,Yellow headed Blackbird,26,18,18,8,0.6923076923076923,12,0.6666666666666666,has_primary_color::yellow,baseline
22,Chuck will Widow,26,1,2,25,0.038461538461538464,0,0.0,has_primary_color::yellow,baseline
7,Parakeet Auklet,23,0,0,23,0.0,0,,has_primary_color::yellow,baseline
84,Red legged Kittiwake,23,0,0,23,0.0,0,,has_primary_color::yellow,baseline
32,Mangrove Cuckoo,23,2,8,21,0.08695652173913043,1,0.5,has_primary_color::yellow,baseline
24,Red faced Cormorant,22,0,1,22,0.0,0,,has_primary_color::yellow,baseline
151,Black capped Vireo,21,2,11,19,0.09523809523809523,1,0.5,has_primary_color::yellow,baseline
113,Baird Sparrow,20,1,0,19,0.05,0,0.0,has_primary_color::yellow,baseline
187,American Three toed Woodpecker,20,0,4,20,0.0,0,,has_primary_color::yellow,baseline
65,Slaty backed Gull,20,0,0,20,0.0,0,,has_primary_color::yellow,baseline
101,White Pelican,20,1,2,19,0.05,0,0.0,has_primary_color::yellow,baseline
105,Whip poor Will,19,1,0,18,0.05263157894736842,0,0.0,has_primary_color::yellow,baseline
8,Rhinoceros Auklet,18,1,0,17,0.05555555555555555,0,0.0,has_primary_color::yellow,baseline
18,Spotted Catbird,15,1,6,14,0.06666666666666667,1,1.0,has_primary_color::yellow,baseline
5,Crested Auklet,14,0,0,14,0.0,0,,has_primary_color::yellow,baseline
6,Least Auklet,11,0,0,11,0.0,0,,has_primary_color::yellow,baseline
1,Black footed Albatross,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
143,Caspian Tern,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
120,Fox Sparrow,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
121,Grasshopper Sparrow,30,0,2,30,0.0,0,,has_throat_color::yellow,baseline
122,Harris Sparrow,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
123,Henslow Sparrow,30,0,3,30,0.0,0,,has_throat_color::yellow,baseline
126,Nelson Sharp tailed Sparrow,30,2,5,28,0.06666666666666667,0,0.0,has_throat_color::yellow,baseline
127,Savannah Sparrow,30,0,2,30,0.0,0,,has_throat_color::yellow,baseline
128,Seaside Sparrow,30,0,4,30,0.0,0,,has_throat_color::yellow,baseline
129,Song Sparrow,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
