species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,attr,model
133,White throated Sparrow,30,1,1,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
134,Cape Glossy Starling,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
135,Bank Swallow,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
136,Barn Swallow,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
137,Cliff Swallow,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
138,Tree Swallow,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
139,Scarlet Tanager,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
140,Summer Tanager,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
118,House Sparrow,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
116,Chipping Sparrow,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
114,Black throated Sparrow,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
2,Laysan Albatross,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
92,Nighthawk,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
93,Clark Nutcracker,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
94,White breasted Nuthatch,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
95,Baltimore Oriole,30,5,10,25,0.16666666666666666,4,0.8,has_throat_color::yellow,cbm
96,Hooded Oriole,30,5,17,25,0.16666666666666666,5,1.0,has_throat_color::yellow,cbm
98,Scott Oriole,30,2,16,28,0.06666666666666667,2,1.0,has_throat_color::yellow,cbm
99,Ovenbird,30,1,1,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
100,Brown Pelican,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
102,Western Wood Pewee,30,2,2,28,0.06666666666666667,0,0.0,has_throat_color::yellow,cbm
112,Great Grey Shrike,30,0,2,30,0.0,0,,has_throat_color::yellow,cbm
103,Sayornis,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
104,American Pipit,30,0,5,30,0.0,0,,has_throat_color::yellow,cbm
106,Horned Puffin,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
107,Common Raven,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
108,White necked Raven,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
109,American Redstart,30,2,1,28,0.06666666666666667,1,0.5,has_throat_color::yellow,cbm
110,Geococcyx,30,0,3,30,0.0,0,,has_throat_color::yellow,cbm
111,Loggerhead Shrike,30,1,0,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
142,Black Tern,30,1,0,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
144,Common Tern,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
